timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Connect
1545054742059,276,GET dados básicos da matrícula,200,OK,Thread Group 1-60,text,false,Não conseguiu acessar tela de matrícula,90,90,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,125,UTF-8,1,1,8
1545054741339,1005,Logout,200,OK,Thread Group 1-10,text,true,,90,90,https://homologacao.ufms.br/siscad/,879,UTF-8,1,0,0
1545054742167,249,GET dados básicos da matrícula,200,OK,Thread Group 1-83,text,false,Não conseguiu acessar tela de matrícula,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,110,UTF-8,1,1,0
1545054742335,183,POST dados básicos da matrícula,200,OK,Thread Group 1-60,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,83,UTF-8,1,0,0
1545054742416,182,POST dados básicos da matrícula,200,OK,Thread Group 1-83,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,80,UTF-8,1,0,0
1545054742519,184,Post seleção de disciplinas,200,OK,Thread Group 1-60,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,81,UTF-8,1,0,0
1545054742599,199,Post seleção de disciplinas,200,OK,Thread Group 1-83,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,84,UTF-8,1,0,0
1545054734879,8031,Tentativa de Login,200,OK,Thread Group 1-62,text,true,,89,89,https://homologacao.ufms.br/siscad/academico,5814,UTF-8,1,0,0
1545054742703,221,Post revisão de seleção,200,OK,Thread Group 1-60,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,88,UTF-8,1,0,0
1545054742798,255,Post revisão de seleção,200,OK,Thread Group 1-83,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,87,UTF-8,1,0,0
1545054742911,207,GET dados básicos da matrícula,200,OK,Thread Group 1-62,text,false,Não conseguiu acessar tela de matrícula,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,88,UTF-8,1,1,0
1545054743119,206,POST dados básicos da matrícula,200,OK,Thread Group 1-62,text,true,,89,89,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,97,UTF-8,1,0,0
1545054741059,2390,Logout,200,OK,Thread Group 1-8,text,true,,89,89,https://homologacao.ufms.br/siscad/,2228,UTF-8,1,0,0
1545054742925,561,Logout,200,OK,Thread Group 1-60,text,true,,88,88,https://homologacao.ufms.br/siscad/,430,UTF-8,1,0,0
1545054743326,230,Post seleção de disciplinas,200,OK,Thread Group 1-62,text,true,,87,87,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,116,UTF-8,1,0,0
1545054743557,222,Post revisão de seleção,200,OK,Thread Group 1-62,text,true,,87,87,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,88,UTF-8,1,0,0
1545054743053,777,Logout,200,OK,Thread Group 1-83,text,true,,87,87,https://homologacao.ufms.br/siscad/,635,UTF-8,1,0,0
1545054735168,8704,Tentativa de Login,200,OK,Thread Group 1-16,text,true,,86,86,https://homologacao.ufms.br/siscad/academico,6674,UTF-8,1,0,0
1545054743873,210,GET dados básicos da matrícula,200,OK,Thread Group 1-16,text,false,Não conseguiu acessar tela de matrícula,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,94,UTF-8,1,1,9
1545054735254,8984,Tentativa de Login,200,OK,Thread Group 1-20,text,true,,86,86,https://homologacao.ufms.br/siscad/academico,6786,UTF-8,1,0,0
1545054744084,220,POST dados básicos da matrícula,200,OK,Thread Group 1-16,text,true,,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054735256,9100,Tentativa de Login,200,OK,Thread Group 1-89,text,true,,86,86,https://homologacao.ufms.br/siscad/academico,7045,UTF-8,1,0,0
1545054744240,377,GET dados básicos da matrícula,200,OK,Thread Group 1-20,text,false,Não conseguiu acessar tela de matrícula,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,113,UTF-8,1,1,0
1545054744304,345,Post seleção de disciplinas,200,OK,Thread Group 1-16,text,true,,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,UTF-8,1,0,0
1545054744358,306,GET dados básicos da matrícula,200,OK,Thread Group 1-89,text,false,Não conseguiu acessar tela de matrícula,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,107,UTF-8,1,1,8
1545054743779,893,Logout,200,OK,Thread Group 1-62,text,true,,86,86,https://homologacao.ufms.br/siscad/,631,UTF-8,1,0,0
1545054744618,218,POST dados básicos da matrícula,200,OK,Thread Group 1-20,text,true,,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,105,UTF-8,1,0,0
1545054744670,203,Post revisão de seleção,200,OK,Thread Group 1-16,text,true,,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,94,UTF-8,1,0,0
1545054744669,218,POST dados básicos da matrícula,200,OK,Thread Group 1-89,text,true,,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,UTF-8,1,0,0
1545054735090,9945,Tentativa de Login,200,OK,Thread Group 1-98,text,true,,85,85,https://homologacao.ufms.br/siscad/academico,7744,UTF-8,1,0,0
1545054744836,224,Post seleção de disciplinas,200,OK,Thread Group 1-20,text,true,,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,UTF-8,1,0,0
1545054744888,208,Post seleção de disciplinas,200,OK,Thread Group 1-89,text,true,,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054744874,298,Logout,200,OK,Thread Group 1-16,text,true,,85,85,https://homologacao.ufms.br/siscad/,146,UTF-8,1,0,0
1545054735133,10092,Tentativa de Login,200,OK,Thread Group 1-95,text,true,,84,84,https://homologacao.ufms.br/siscad/academico,7629,UTF-8,1,0,0
1545054745060,234,Post revisão de seleção,200,OK,Thread Group 1-20,text,true,,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,UTF-8,1,0,0
1545054745037,277,GET dados básicos da matrícula,200,OK,Thread Group 1-98,text,false,Não conseguiu acessar tela de matrícula,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,120,UTF-8,1,1,0
1545054745097,259,Post revisão de seleção,200,OK,Thread Group 1-89,text,true,,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,124,UTF-8,1,0,0
1545054745227,252,GET dados básicos da matrícula,200,OK,Thread Group 1-95,text,false,Não conseguiu acessar tela de matrícula,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,UTF-8,1,1,0
1545054745315,226,POST dados básicos da matrícula,200,OK,Thread Group 1-98,text,true,,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,98,UTF-8,1,0,0
1545054745295,278,Logout,200,OK,Thread Group 1-20,text,true,,84,84,https://homologacao.ufms.br/siscad/,155,UTF-8,1,0,0
1545054745357,270,Logout,200,OK,Thread Group 1-89,text,true,,83,83,https://homologacao.ufms.br/siscad/,142,UTF-8,1,0,0
1545054745480,203,POST dados básicos da matrícula,200,OK,Thread Group 1-95,text,true,,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054745541,211,Post seleção de disciplinas,200,OK,Thread Group 1-98,text,true,,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,101,UTF-8,1,0,0
1545054745684,201,Post seleção de disciplinas,200,OK,Thread Group 1-95,text,true,,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,81,UTF-8,1,0,0
1545054745753,226,Post revisão de seleção,200,OK,Thread Group 1-98,text,true,,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,112,UTF-8,1,0,0
1545054745886,189,Post revisão de seleção,200,OK,Thread Group 1-95,text,true,,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,80,UTF-8,1,0,0
1545054745980,293,Logout,200,OK,Thread Group 1-98,text,true,,82,82,https://homologacao.ufms.br/siscad/,160,UTF-8,1,0,0
1545054735384,11179,Tentativa de Login,200,OK,Thread Group 1-5,text,true,,81,81,https://homologacao.ufms.br/siscad/academico,9049,UTF-8,1,0,0
1545054746075,666,Logout,200,OK,Thread Group 1-95,text,true,,81,81,https://homologacao.ufms.br/siscad/,517,UTF-8,1,0,0
1545054746563,225,GET dados básicos da matrícula,200,OK,Thread Group 1-5,text,false,Não conseguiu acessar tela de matrícula,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,109,UTF-8,1,1,8
1545054746788,206,POST dados básicos da matrícula,200,OK,Thread Group 1-5,text,true,,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,UTF-8,1,0,0
1545054735850,11410,Tentativa de Login,200,OK,Thread Group 1-90,text,true,,80,80,https://homologacao.ufms.br/siscad/academico,9252,UTF-8,1,0,0
1545054746994,414,Post seleção de disciplinas,200,OK,Thread Group 1-5,text,true,,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,87,UTF-8,1,0,0
1545054735809,11670,Tentativa de Login,200,OK,Thread Group 1-96,text,true,,80,80,https://homologacao.ufms.br/siscad/academico,9450,UTF-8,1,0,0
1545054747261,283,GET dados básicos da matrícula,200,OK,Thread Group 1-90,text,false,Não conseguiu acessar tela de matrícula,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,133,UTF-8,1,1,21
1545054747409,231,Post revisão de seleção,200,OK,Thread Group 1-5,text,true,,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,UTF-8,1,0,0
1545054747480,211,GET dados básicos da matrícula,200,OK,Thread Group 1-96,text,false,Não conseguiu acessar tela de matrícula,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,90,UTF-8,1,1,0
1545054747545,265,POST dados básicos da matrícula,200,OK,Thread Group 1-90,text,true,,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,UTF-8,1,0,0
1545054747641,265,Logout,200,OK,Thread Group 1-5,text,true,,80,80,https://homologacao.ufms.br/siscad/,118,UTF-8,1,0,0
1545054747691,218,POST dados básicos da matrícula,200,OK,Thread Group 1-96,text,true,,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,101,UTF-8,1,0,0
1545054747811,202,Post seleção de disciplinas,200,OK,Thread Group 1-90,text,true,,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,UTF-8,1,0,0
1545054747910,211,Post seleção de disciplinas,200,OK,Thread Group 1-96,text,true,,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,87,UTF-8,1,0,0
1545054748013,208,Post revisão de seleção,200,OK,Thread Group 1-90,text,true,,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,UTF-8,1,0,0
1545054748122,217,Post revisão de seleção,200,OK,Thread Group 1-96,text,true,,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,81,UTF-8,1,0,0
1545054735959,12420,Tentativa de Login,200,OK,Thread Group 1-77,text,true,,79,79,https://homologacao.ufms.br/siscad/academico,10298,UTF-8,1,0,0
1545054736167,12359,Tentativa de Login,200,OK,Thread Group 1-23,text,true,,79,79,https://homologacao.ufms.br/siscad/academico,10231,UTF-8,1,0,0
1545054748381,233,GET dados básicos da matrícula,200,OK,Thread Group 1-77,text,false,Não conseguiu acessar tela de matrícula,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,110,UTF-8,1,1,10
1545054748339,442,Logout,200,OK,Thread Group 1-96,text,true,,79,79,https://homologacao.ufms.br/siscad/,290,UTF-8,1,0,0
1545054748527,317,GET dados básicos da matrícula,200,OK,Thread Group 1-23,text,false,Não conseguiu acessar tela de matrícula,78,78,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,134,UTF-8,1,1,14
1545054748222,629,Logout,200,OK,Thread Group 1-90,text,true,,78,78,https://homologacao.ufms.br/siscad/,408,UTF-8,1,0,0
1545054748615,272,POST dados básicos da matrícula,200,OK,Thread Group 1-77,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,134,UTF-8,1,0,0
1545054748845,237,POST dados básicos da matrícula,200,OK,Thread Group 1-23,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,UTF-8,1,0,0
1545054748887,230,Post seleção de disciplinas,200,OK,Thread Group 1-77,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,110,UTF-8,1,0,0
1545054735963,13351,Tentativa de Login,200,OK,Thread Group 1-91,text,true,,77,77,https://homologacao.ufms.br/siscad/academico,11097,UTF-8,1,0,0
1545054749083,240,Post seleção de disciplinas,200,OK,Thread Group 1-23,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,115,UTF-8,1,0,0
1545054749118,223,Post revisão de seleção,200,OK,Thread Group 1-77,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,96,UTF-8,1,0,0
1545054736132,13230,Tentativa de Login,200,OK,Thread Group 1-94,text,true,,77,77,https://homologacao.ufms.br/siscad/academico,11086,UTF-8,1,0,0
1545054736183,13204,Tentativa de Login,200,OK,Thread Group 1-50,text,true,,77,77,https://homologacao.ufms.br/siscad/academico,10980,UTF-8,1,0,0
1545054735848,13545,Tentativa de Login,200,OK,Thread Group 1-93,text,true,,77,77,https://homologacao.ufms.br/siscad/academico,11318,UTF-8,1,0,0
1545054749324,206,Post revisão de seleção,200,OK,Thread Group 1-23,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054749314,219,GET dados básicos da matrícula,200,OK,Thread Group 1-91,text,false,Não conseguiu acessar tela de matrícula,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,UTF-8,1,1,0
1545054749363,214,GET dados básicos da matrícula,200,OK,Thread Group 1-94,text,false,Não conseguiu acessar tela de matrícula,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,UTF-8,1,1,7
1545054749388,210,GET dados básicos da matrícula,200,OK,Thread Group 1-50,text,false,Não conseguiu acessar tela de matrícula,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,UTF-8,1,1,0
1545054736192,13460,Tentativa de Login,200,OK,Thread Group 1-100,text,true,,77,77,https://homologacao.ufms.br/siscad/academico,11034,UTF-8,1,0,0
1545054749533,230,POST dados básicos da matrícula,200,OK,Thread Group 1-91,text,true,,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,82,UTF-8,1,0,0
1545054749341,452,Logout,200,OK,Thread Group 1-77,text,true,,77,77,https://homologacao.ufms.br/siscad/,306,UTF-8,1,0,0
1545054749578,227,POST dados básicos da matrícula,200,OK,Thread Group 1-94,text,true,,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,UTF-8,1,0,0
1545054749394,451,GET dados básicos da matrícula,200,OK,Thread Group 1-93,text,false,Não conseguiu acessar tela de matrícula,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,310,UTF-8,1,1,0
1545054749598,268,POST dados básicos da matrícula,200,OK,Thread Group 1-50,text,true,,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,137,UTF-8,1,0,0
1545054749653,288,GET dados básicos da matrícula,200,OK,Thread Group 1-100,text,false,Não conseguiu acessar tela de matrícula,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,114,UTF-8,1,1,0
1545054749764,293,Post seleção de disciplinas,200,OK,Thread Group 1-91,text,true,,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,119,UTF-8,1,0,0
1545054749806,295,Post seleção de disciplinas,200,OK,Thread Group 1-94,text,true,,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,UTF-8,1,0,0
1545054749530,711,Logout,200,OK,Thread Group 1-23,text,true,,76,76,https://homologacao.ufms.br/siscad/,454,UTF-8,1,0,0
1545054749866,413,Post seleção de disciplinas,200,OK,Thread Group 1-50,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,137,UTF-8,1,0,0
1545054749846,477,POST dados básicos da matrícula,200,OK,Thread Group 1-93,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,177,UTF-8,1,0,0
1545054749941,416,POST dados básicos da matrícula,200,OK,Thread Group 1-100,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,145,UTF-8,1,0,0
1545054750057,585,Post revisão de seleção,200,OK,Thread Group 1-91,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,205,UTF-8,1,0,0
1545054750280,411,Post revisão de seleção,200,OK,Thread Group 1-50,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,135,UTF-8,1,0,0
1545054750102,607,Post revisão de seleção,200,OK,Thread Group 1-94,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,237,UTF-8,1,0,0
1545054750358,406,Post seleção de disciplinas,200,OK,Thread Group 1-100,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,149,UTF-8,1,0,0
1545054750324,541,Post seleção de disciplinas,200,OK,Thread Group 1-93,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,249,UTF-8,1,0,0
1545054750765,325,Post revisão de seleção,200,OK,Thread Group 1-100,text,true,,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,163,UTF-8,1,0,0
1545054750643,508,Logout,200,OK,Thread Group 1-91,text,true,,75,75,https://homologacao.ufms.br/siscad/,247,UTF-8,1,0,0
1545054750865,387,Post revisão de seleção,200,OK,Thread Group 1-93,text,true,,74,74,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,147,UTF-8,1,0,0
1545054750710,550,Logout,200,OK,Thread Group 1-94,text,true,,74,74,https://homologacao.ufms.br/siscad/,212,UTF-8,1,0,0
1545054750692,569,Logout,200,OK,Thread Group 1-50,text,true,,74,74,https://homologacao.ufms.br/siscad/,174,UTF-8,1,0,0
1545054751253,441,Logout,200,OK,Thread Group 1-93,text,true,,72,72,https://homologacao.ufms.br/siscad/,189,UTF-8,1,0,0
1545054751091,642,Logout,200,OK,Thread Group 1-100,text,true,,71,71,https://homologacao.ufms.br/siscad/,241,UTF-8,1,0,0
1545054736772,15097,Tentativa de Login,200,OK,Thread Group 1-87,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12000,UTF-8,1,0,0
1545054737967,14147,Tentativa de Login,200,OK,Thread Group 1-61,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,10762,UTF-8,1,0,0
1545054751870,257,GET dados básicos da matrícula,200,OK,Thread Group 1-87,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,UTF-8,1,1,0
1545054752128,282,POST dados básicos da matrícula,200,OK,Thread Group 1-87,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,128,UTF-8,1,0,0
1545054752115,354,GET dados básicos da matrícula,200,OK,Thread Group 1-61,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,89,UTF-8,1,1,0
1545054752411,254,Post seleção de disciplinas,200,OK,Thread Group 1-87,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,99,UTF-8,1,0,0
1545054736924,15744,Tentativa de Login,200,OK,Thread Group 1-15,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,11814,UTF-8,1,0,0
1545054736931,15750,Tentativa de Login,200,OK,Thread Group 1-97,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12545,UTF-8,1,0,0
1545054752470,327,POST dados básicos da matrícula,200,OK,Thread Group 1-61,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,113,UTF-8,1,0,0
1545054737964,15053,Tentativa de Login,200,OK,Thread Group 1-52,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,11680,UTF-8,1,0,0
1545054752682,407,GET dados básicos da matrícula,200,OK,Thread Group 1-97,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,156,UTF-8,1,1,0
1545054752669,510,GET dados básicos da matrícula,200,OK,Thread Group 1-15,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,195,UTF-8,1,1,0
1545054752665,561,Post revisão de seleção,200,OK,Thread Group 1-87,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,171,UTF-8,1,0,0
1545054737648,15634,Tentativa de Login,200,OK,Thread Group 1-30,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,11995,UTF-8,1,0,0
1545054753018,418,GET dados básicos da matrícula,200,OK,Thread Group 1-52,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,112,UTF-8,1,1,0
1545054752797,661,Post seleção de disciplinas,200,OK,Thread Group 1-61,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,158,UTF-8,1,0,0
1545054736865,16652,Tentativa de Login,200,OK,Thread Group 1-76,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,13117,UTF-8,1,0,0
1545054736856,16670,Tentativa de Login,200,OK,Thread Group 1-84,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,13073,UTF-8,1,0,0
1545054737966,15621,Tentativa de Login,200,OK,Thread Group 1-36,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12034,UTF-8,1,0,0
1545054737655,16013,Tentativa de Login,200,OK,Thread Group 1-32,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12192,UTF-8,1,0,0
1545054736827,16976,Tentativa de Login,200,OK,Thread Group 1-82,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,13157,UTF-8,1,0,0
1545054753180,833,POST dados básicos da matrícula,200,OK,Thread Group 1-15,text,true,,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,195,UTF-8,1,0,0
1545054753283,785,GET dados básicos da matrícula,200,OK,Thread Group 1-30,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,298,UTF-8,1,1,0
1545054737648,16460,Tentativa de Login,200,OK,Thread Group 1-27,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12213,UTF-8,1,0,0
1545054737640,16470,Tentativa de Login,200,OK,Thread Group 1-18,text,true,,70,70,https://homologacao.ufms.br/siscad/academico,12638,UTF-8,1,0,0
1545054753527,607,GET dados básicos da matrícula,200,OK,Thread Group 1-84,text,false,Não conseguiu acessar tela de matrícula,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,311,UTF-8,1,1,0
1545054753226,913,Logout,200,OK,Thread Group 1-87,text,true,,70,70,https://homologacao.ufms.br/siscad/,311,UTF-8,1,0,0
1545054753437,711,POST dados básicos da matrícula,200,OK,Thread Group 1-52,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,344,UTF-8,1,0,0
1545054753089,1074,POST dados básicos da matrícula,200,OK,Thread Group 1-97,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,258,UTF-8,1,0,0
1545054753459,758,Post revisão de seleção,200,OK,Thread Group 1-61,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,514,UTF-8,1,0,0
1545054753518,870,GET dados básicos da matrícula,200,OK,Thread Group 1-76,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,360,UTF-8,1,1,0
1545054753670,729,GET dados básicos da matrícula,200,OK,Thread Group 1-32,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,351,UTF-8,1,1,0
1545054753588,817,GET dados básicos da matrícula,200,OK,Thread Group 1-36,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,329,UTF-8,1,1,0
1545054736142,18295,Tentativa de Login,200,OK,Thread Group 1-53,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,13800,UTF-8,1,0,0
1545054754014,424,Post seleção de disciplinas,200,OK,Thread Group 1-15,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,211,UTF-8,1,0,0
1545054737755,16700,Tentativa de Login,200,OK,Thread Group 1-17,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,12438,UTF-8,1,0,0
1545054754069,536,POST dados básicos da matrícula,200,OK,Thread Group 1-30,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,253,UTF-8,1,0,0
1545054754162,444,Post seleção de disciplinas,200,OK,Thread Group 1-97,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,176,UTF-8,1,0,0
1545054754147,510,Post seleção de disciplinas,200,OK,Thread Group 1-52,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,233,UTF-8,1,0,0
1545054754404,301,POST dados básicos da matrícula,200,OK,Thread Group 1-36,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,142,UTF-8,1,0,0
1545054754439,318,Post revisão de seleção,200,OK,Thread Group 1-15,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,142,UTF-8,1,0,0
1545054754111,694,GET dados básicos da matrícula,200,OK,Thread Group 1-18,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,219,UTF-8,1,1,0
1545054754399,407,POST dados básicos da matrícula,200,OK,Thread Group 1-32,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,151,UTF-8,1,0,0
1545054754437,376,GET dados básicos da matrícula,200,OK,Thread Group 1-53,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,115,UTF-8,1,1,0
1545054754135,687,POST dados básicos da matrícula,200,OK,Thread Group 1-84,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,268,UTF-8,1,0,0
1545054754455,368,GET dados básicos da matrícula,200,OK,Thread Group 1-17,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,111,UTF-8,1,1,0
1545054754109,723,GET dados básicos da matrícula,200,OK,Thread Group 1-27,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,225,UTF-8,1,1,0
1545054754606,249,Post seleção de disciplinas,200,OK,Thread Group 1-30,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,112,UTF-8,1,0,0
1545054753804,1077,GET dados básicos da matrícula,200,OK,Thread Group 1-82,text,false,Não conseguiu acessar tela de matrícula,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,274,UTF-8,1,1,0
1545054754388,493,POST dados básicos da matrícula,200,OK,Thread Group 1-76,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,155,UTF-8,1,0,0
1545054738382,16553,Tentativa de Login,200,OK,Thread Group 1-44,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,11568,UTF-8,1,0,0
1545054737384,17567,Tentativa de Login,200,OK,Thread Group 1-88,text,true,,69,69,https://homologacao.ufms.br/siscad/academico,12869,UTF-8,1,0,0
1545054754607,404,Post revisão de seleção,200,OK,Thread Group 1-97,text,true,,69,69,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,123,UTF-8,1,0,0
