timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1545054747641,265,Logout,200,OK,Thread Group 1-5,true,,81950,80,80,118,1,0,CPCG-150518
1545054747691,218,POST dados básicos da matrícula,200,OK,Thread Group 1-96,true,,14869,79,79,101,1,0,CPCG-150518
1545054747811,202,Post seleção de disciplinas,200,OK,Thread Group 1-90,true,,14869,79,79,93,1,0,CPCG-150518
1545054747910,211,Post seleção de disciplinas,200,OK,Thread Group 1-96,true,,14869,79,79,87,1,0,CPCG-150518
1545054748013,208,Post revisão de seleção,200,OK,Thread Group 1-90,true,,14869,79,79,91,1,0,CPCG-150518
1545054748122,217,Post revisão de seleção,200,OK,Thread Group 1-96,true,,14869,79,79,81,1,0,CPCG-150518
1545054735959,12420,Tentativa de Login,200,OK,Thread Group 1-77,true,,508687,79,79,10298,1,0,CPCG-150518
1545054736167,12359,Tentativa de Login,200,OK,Thread Group 1-23,true,,508687,79,79,10231,1,0,CPCG-150518
1545054748381,233,GET dados básicos da matrícula,200,OK,Thread Group 1-77,false,Não conseguiu acessar tela de matrícula,14870,79,79,110,1,1,CPCG-150518
1545054748339,442,Logout,200,OK,Thread Group 1-96,true,,81950,79,79,290,1,0,CPCG-150518
1545054748527,317,GET dados básicos da matrícula,200,OK,Thread Group 1-23,false,Não conseguiu acessar tela de matrícula,14870,78,78,134,1,1,CPCG-150518
1545054748222,629,Logout,200,OK,Thread Group 1-90,true,,81950,78,78,408,1,0,CPCG-150518
1545054748615,272,POST dados básicos da matrícula,200,OK,Thread Group 1-77,true,,14869,77,77,134,1,0,CPCG-150518
1545054748845,237,POST dados básicos da matrícula,200,OK,Thread Group 1-23,true,,14869,77,77,127,1,0,CPCG-150518
1545054748887,230,Post seleção de disciplinas,200,OK,Thread Group 1-77,true,,14869,77,77,110,1,0,CPCG-150518
1545054735963,13351,Tentativa de Login,200,OK,Thread Group 1-91,true,,508688,77,77,11097,1,0,CPCG-150518
1545054749083,240,Post seleção de disciplinas,200,OK,Thread Group 1-23,true,,14869,77,77,115,1,0,CPCG-150518
1545054749118,223,Post revisão de seleção,200,OK,Thread Group 1-77,true,,14869,77,77,96,1,0,CPCG-150518
1545054736132,13230,Tentativa de Login,200,OK,Thread Group 1-94,true,,508687,77,77,11086,1,0,CPCG-150518
1545054736183,13204,Tentativa de Login,200,OK,Thread Group 1-50,true,,508688,77,77,10980,1,0,CPCG-150518
1545054735848,13545,Tentativa de Login,200,OK,Thread Group 1-93,true,,508695,77,77,11318,1,0,CPCG-150518
1545054749324,206,Post revisão de seleção,200,OK,Thread Group 1-23,true,,14869,77,77,92,1,0,CPCG-150518
1545054749314,219,GET dados básicos da matrícula,200,OK,Thread Group 1-91,false,Não conseguiu acessar tela de matrícula,14869,77,77,91,1,1,CPCG-150518
1545054749363,214,GET dados básicos da matrícula,200,OK,Thread Group 1-94,false,Não conseguiu acessar tela de matrícula,14870,77,77,95,1,1,CPCG-150518
1545054749388,210,GET dados básicos da matrícula,200,OK,Thread Group 1-50,false,Não conseguiu acessar tela de matrícula,14869,77,77,93,1,1,CPCG-150518
1545054736192,13460,Tentativa de Login,200,OK,Thread Group 1-100,true,,508695,77,77,11034,1,0,CPCG-150518
1545054749533,230,POST dados básicos da matrícula,200,OK,Thread Group 1-91,true,,14869,77,77,82,1,0,CPCG-150518
1545054749341,452,Logout,200,OK,Thread Group 1-77,true,,81950,77,77,306,1,0,CPCG-150518
1545054749578,227,POST dados básicos da matrícula,200,OK,Thread Group 1-94,true,,14869,76,76,92,1,0,CPCG-150518
1545054749394,451,GET dados básicos da matrícula,200,OK,Thread Group 1-93,false,Não conseguiu acessar tela de matrícula,14869,76,76,310,1,1,CPCG-150518
1545054749598,268,POST dados básicos da matrícula,200,OK,Thread Group 1-50,true,,14869,76,76,137,1,0,CPCG-150518
1545054749653,288,GET dados básicos da matrícula,200,OK,Thread Group 1-100,false,Não conseguiu acessar tela de matrícula,14869,76,76,114,1,1,CPCG-150518
1545054749764,293,Post seleção de disciplinas,200,OK,Thread Group 1-91,true,,14869,76,76,119,1,0,CPCG-150518
1545054749806,295,Post seleção de disciplinas,200,OK,Thread Group 1-94,true,,14869,76,76,127,1,0,CPCG-150518
1545054749530,711,Logout,200,OK,Thread Group 1-23,true,,81951,76,76,454,1,0,CPCG-150518
1545054749866,413,Post seleção de disciplinas,200,OK,Thread Group 1-50,true,,14869,75,75,137,1,0,CPCG-150518
1545054749846,477,POST dados básicos da matrícula,200,OK,Thread Group 1-93,true,,14869,75,75,177,1,0,CPCG-150518
1545054749941,416,POST dados básicos da matrícula,200,OK,Thread Group 1-100,true,,14869,75,75,145,1,0,CPCG-150518
1545054750057,585,Post revisão de seleção,200,OK,Thread Group 1-91,true,,14870,75,75,205,1,0,CPCG-150518
1545054750280,411,Post revisão de seleção,200,OK,Thread Group 1-50,true,,14869,75,75,135,1,0,CPCG-150518
1545054750102,607,Post revisão de seleção,200,OK,Thread Group 1-94,true,,14869,75,75,237,1,0,CPCG-150518
1545054750358,406,Post seleção de disciplinas,200,OK,Thread Group 1-100,true,,14869,75,75,149,1,0,CPCG-150518
1545054750324,541,Post seleção de disciplinas,200,OK,Thread Group 1-93,true,,14870,75,75,249,1,0,CPCG-150518
1545054750765,325,Post revisão de seleção,200,OK,Thread Group 1-100,true,,14869,75,75,163,1,0,CPCG-150518
1545054750643,508,Logout,200,OK,Thread Group 1-91,true,,81951,75,75,247,1,0,CPCG-150518
1545054750865,387,Post revisão de seleção,200,OK,Thread Group 1-93,true,,14870,74,74,147,1,0,CPCG-150518
1545054750710,550,Logout,200,OK,Thread Group 1-94,true,,81951,74,74,212,1,0,CPCG-150518
1545054750692,569,Logout,200,OK,Thread Group 1-50,true,,81952,74,74,174,1,0,CPCG-150518
1545054751253,441,Logout,200,OK,Thread Group 1-93,true,,81949,72,72,189,1,0,CPCG-150518
1545054751091,642,Logout,200,OK,Thread Group 1-100,true,,81952,71,71,241,1,0,CPCG-150518
1545054736772,15097,Tentativa de Login,200,OK,Thread Group 1-87,true,,508688,70,70,12000,1,0,CPCG-150518
1545054737967,14147,Tentativa de Login,200,OK,Thread Group 1-61,true,,508696,70,70,10762,1,0,CPCG-150518
1545054751870,257,GET dados básicos da matrícula,200,OK,Thread Group 1-87,false,Não conseguiu acessar tela de matrícula,14869,70,70,104,1,1,CPCG-150518
1545054752128,282,POST dados básicos da matrícula,200,OK,Thread Group 1-87,true,,14869,70,70,128,1,0,CPCG-150518
1545054752115,354,GET dados básicos da matrícula,200,OK,Thread Group 1-61,false,Não conseguiu acessar tela de matrícula,14869,70,70,89,1,1,CPCG-150518
1545054752411,254,Post seleção de disciplinas,200,OK,Thread Group 1-87,true,,14869,70,70,99,1,0,CPCG-150518
1545054736924,15744,Tentativa de Login,200,OK,Thread Group 1-15,true,,508688,70,70,11814,1,0,CPCG-150518
1545054736931,15750,Tentativa de Login,200,OK,Thread Group 1-97,true,,508688,70,70,12545,1,0,CPCG-150518
1545054752470,327,POST dados básicos da matrícula,200,OK,Thread Group 1-61,true,,14869,70,70,113,1,0,CPCG-150518
1545054737964,15053,Tentativa de Login,200,OK,Thread Group 1-52,true,,508695,70,70,11680,1,0,CPCG-150518
1545054752682,407,GET dados básicos da matrícula,200,OK,Thread Group 1-97,false,Não conseguiu acessar tela de matrícula,14869,70,70,156,1,1,CPCG-150518
1545054752669,510,GET dados básicos da matrícula,200,OK,Thread Group 1-15,false,Não conseguiu acessar tela de matrícula,14870,70,70,195,1,1,CPCG-150518
1545054752665,561,Post revisão de seleção,200,OK,Thread Group 1-87,true,,14871,70,70,171,1,0,CPCG-150518
1545054737648,15634,Tentativa de Login,200,OK,Thread Group 1-30,true,,508711,70,70,11995,1,0,CPCG-150518
1545054753018,418,GET dados básicos da matrícula,200,OK,Thread Group 1-52,false,Não conseguiu acessar tela de matrícula,14869,70,70,112,1,1,CPCG-150518
1545054752797,661,Post seleção de disciplinas,200,OK,Thread Group 1-61,true,,14871,70,70,158,1,0,CPCG-150518
1545054736865,16652,Tentativa de Login,200,OK,Thread Group 1-76,true,,508703,70,70,13117,1,0,CPCG-150518
1545054736856,16670,Tentativa de Login,200,OK,Thread Group 1-84,true,,508688,70,70,13073,1,0,CPCG-150518
1545054737966,15621,Tentativa de Login,200,OK,Thread Group 1-36,true,,508688,70,70,12034,1,0,CPCG-150518
1545054737655,16013,Tentativa de Login,200,OK,Thread Group 1-32,true,,508687,70,70,12192,1,0,CPCG-150518
1545054736827,16976,Tentativa de Login,200,OK,Thread Group 1-82,true,,508688,70,70,13157,1,0,CPCG-150518
1545054753180,833,POST dados básicos da matrícula,200,OK,Thread Group 1-15,true,,14870,70,70,195,1,0,CPCG-150518
1545054753283,785,GET dados básicos da matrícula,200,OK,Thread Group 1-30,false,Não conseguiu acessar tela de matrícula,14871,70,70,298,1,1,CPCG-150518
1545054737648,16460,Tentativa de Login,200,OK,Thread Group 1-27,true,,508688,70,70,12213,1,0,CPCG-150518
1545054737640,16470,Tentativa de Login,200,OK,Thread Group 1-18,true,,508696,70,70,12638,1,0,CPCG-150518
1545054753527,607,GET dados básicos da matrícula,200,OK,Thread Group 1-84,false,Não conseguiu acessar tela de matrícula,14870,70,70,311,1,1,CPCG-150518
1545054753226,913,Logout,200,OK,Thread Group 1-87,true,,81950,70,70,311,1,0,CPCG-150518
1545054753437,711,POST dados básicos da matrícula,200,OK,Thread Group 1-52,true,,14871,69,69,344,1,0,CPCG-150518
1545054753089,1074,POST dados básicos da matrícula,200,OK,Thread Group 1-97,true,,14871,69,69,258,1,0,CPCG-150518
1545054753459,758,Post revisão de seleção,200,OK,Thread Group 1-61,true,,14869,69,69,514,1,0,CPCG-150518
1545054753518,870,GET dados básicos da matrícula,200,OK,Thread Group 1-76,false,Não conseguiu acessar tela de matrícula,14870,69,69,360,1,1,CPCG-150518
1545054753670,729,GET dados básicos da matrícula,200,OK,Thread Group 1-32,false,Não conseguiu acessar tela de matrícula,14871,69,69,351,1,1,CPCG-150518
1545054753588,817,GET dados básicos da matrícula,200,OK,Thread Group 1-36,false,Não conseguiu acessar tela de matrícula,14870,69,69,329,1,1,CPCG-150518
1545054736142,18295,Tentativa de Login,200,OK,Thread Group 1-53,true,,508697,69,69,13800,1,0,CPCG-150518
1545054754014,424,Post seleção de disciplinas,200,OK,Thread Group 1-15,true,,14869,69,69,211,1,0,CPCG-150518
1545054737755,16700,Tentativa de Login,200,OK,Thread Group 1-17,true,,508690,69,69,12438,1,0,CPCG-150518
1545054754069,536,POST dados básicos da matrícula,200,OK,Thread Group 1-30,true,,14869,69,69,253,1,0,CPCG-150518
1545054754162,444,Post seleção de disciplinas,200,OK,Thread Group 1-97,true,,14869,69,69,176,1,0,CPCG-150518
1545054754147,510,Post seleção de disciplinas,200,OK,Thread Group 1-52,true,,14869,69,69,233,1,0,CPCG-150518
1545054754404,301,POST dados básicos da matrícula,200,OK,Thread Group 1-36,true,,14869,69,69,142,1,0,CPCG-150518
1545054754439,318,Post revisão de seleção,200,OK,Thread Group 1-15,true,,14869,69,69,142,1,0,CPCG-150518
1545054754111,694,GET dados básicos da matrícula,200,OK,Thread Group 1-18,false,Não conseguiu acessar tela de matrícula,14870,69,69,219,1,1,CPCG-150518
1545054754399,407,POST dados básicos da matrícula,200,OK,Thread Group 1-32,true,,14869,69,69,151,1,0,CPCG-150518
1545054754437,376,GET dados básicos da matrícula,200,OK,Thread Group 1-53,false,Não conseguiu acessar tela de matrícula,14869,69,69,115,1,1,CPCG-150518
1545054754135,687,POST dados básicos da matrícula,200,OK,Thread Group 1-84,true,,14870,69,69,268,1,0,CPCG-150518
1545054754455,368,GET dados básicos da matrícula,200,OK,Thread Group 1-17,false,Não conseguiu acessar tela de matrícula,14869,69,69,111,1,1,CPCG-150518
1545054754109,723,GET dados básicos da matrícula,200,OK,Thread Group 1-27,false,Não conseguiu acessar tela de matrícula,14870,69,69,225,1,1,CPCG-150518
1545054754606,249,Post seleção de disciplinas,200,OK,Thread Group 1-30,true,,14869,69,69,112,1,0,CPCG-150518
1545054753804,1077,GET dados básicos da matrícula,200,OK,Thread Group 1-82,false,Não conseguiu acessar tela de matrícula,14871,69,69,274,1,1,CPCG-150518
1545054754388,493,POST dados básicos da matrícula,200,OK,Thread Group 1-76,true,,14870,69,69,155,1,0,CPCG-150518
1545054738382,16553,Tentativa de Login,200,OK,Thread Group 1-44,true,,508690,69,69,11568,1,0,CPCG-150518
1545054737384,17567,Tentativa de Login,200,OK,Thread Group 1-88,true,,508697,69,69,12869,1,0,CPCG-150518
1545054754607,404,Post revisão de seleção,200,OK,Thread Group 1-97,true,,14869,69,69,123,1,0,CPCG-150518
1545054754657,410,Post revisão de seleção,200,OK,Thread Group 1-52,true,,14869,69,69,97,1,0,CPCG-150518
1545054754814,343,POST dados básicos da matrícula,200,OK,Thread Group 1-53,true,,14869,69,69,202,1,0,CPCG-150518
1545054754807,397,Post seleção de disciplinas,200,OK,Thread Group 1-32,true,,14869,69,69,125,1,0,CPCG-150518
1545054754705,576,Post seleção de disciplinas,200,OK,Thread Group 1-36,true,,14870,69,69,126,1,0,CPCG-150518
1545054754822,629,Post seleção de disciplinas,200,OK,Thread Group 1-84,true,,14869,69,69,140,1,0,CPCG-150518
1545054738098,17428,Tentativa de Login,200,OK,Thread Group 1-75,true,,508688,69,69,12919,1,0,CPCG-150518
1545054738112,17415,Tentativa de Login,200,OK,Thread Group 1-63,true,,508689,69,69,12028,1,0,CPCG-150518
1545054754824,745,POST dados básicos da matrícula,200,OK,Thread Group 1-17,true,,14870,69,69,186,1,0,CPCG-150518
1545054754832,738,POST dados básicos da matrícula,200,OK,Thread Group 1-27,true,,14870,69,69,192,1,0,CPCG-150518
1545054754806,766,POST dados básicos da matrícula,200,OK,Thread Group 1-18,true,,14870,69,69,144,1,0,CPCG-150518
1545054754882,723,Post seleção de disciplinas,200,OK,Thread Group 1-76,true,,14869,69,69,186,1,0,CPCG-150518
1545054754856,765,Post revisão de seleção,200,OK,Thread Group 1-30,true,,14869,69,69,244,1,0,CPCG-150518
1545054755068,578,Logout,200,OK,Thread Group 1-52,true,,81950,69,69,193,1,0,CPCG-150518
1545054737649,18008,Tentativa de Login,200,OK,Thread Group 1-38,true,,508689,68,68,12831,1,0,CPCG-150518
1545054754758,900,Logout,200,OK,Thread Group 1-15,true,,81951,68,68,253,1,0,CPCG-150518
1545054755012,650,Logout,200,OK,Thread Group 1-97,true,,81950,67,67,231,1,0,CPCG-150518
1545054755205,502,Post revisão de seleção,200,OK,Thread Group 1-32,true,,14869,66,66,260,1,0,CPCG-150518
1545054755452,313,Post revisão de seleção,200,OK,Thread Group 1-84,true,,14869,66,66,146,1,0,CPCG-150518
1545054754935,855,GET dados básicos da matrícula,200,OK,Thread Group 1-44,false,Não conseguiu acessar tela de matrícula,14869,66,66,131,1,1,CPCG-150518
1545054754881,912,POST dados básicos da matrícula,200,OK,Thread Group 1-82,true,,14869,66,66,232,1,0,CPCG-150518
1545054754951,842,GET dados básicos da matrícula,200,OK,Thread Group 1-88,false,Não conseguiu acessar tela de matrícula,14869,66,66,171,1,1,CPCG-150518
1545054755281,565,Post revisão de seleção,200,OK,Thread Group 1-36,true,,14869,66,66,183,1,0,CPCG-150518
1545054737613,18234,Tentativa de Login,200,OK,Thread Group 1-35,true,,508689,66,66,12626,1,0,CPCG-150518
1545054755605,247,Post revisão de seleção,200,OK,Thread Group 1-76,true,,14869,66,66,108,1,0,CPCG-150518
1545054755569,500,Post seleção de disciplinas,200,OK,Thread Group 1-17,true,,14869,66,66,132,1,0,CPCG-150518
1545054755572,507,Post seleção de disciplinas,200,OK,Thread Group 1-18,true,,14869,66,66,136,1,0,CPCG-150518
1545054755571,543,Post seleção de disciplinas,200,OK,Thread Group 1-27,true,,14869,66,66,163,1,0,CPCG-150518
1545054755657,457,GET dados básicos da matrícula,200,OK,Thread Group 1-38,false,Não conseguiu acessar tela de matrícula,14869,66,66,120,1,1,CPCG-150518
1545054754220,1911,Logout,200,OK,Thread Group 1-61,true,,81952,66,66,666,1,0,CPCG-150518
1545054755622,526,Logout,200,OK,Thread Group 1-30,true,,81951,65,65,117,1,0,CPCG-150518
1545054737965,18197,Tentativa de Login,200,OK,Thread Group 1-58,true,,508698,64,64,12651,1,0,CPCG-150518
1545054737962,18202,Tentativa de Login,200,OK,Thread Group 1-31,true,,508689,64,64,12250,1,0,CPCG-150518
1545054755539,635,GET dados básicos da matrícula,200,OK,Thread Group 1-63,false,Não conseguiu acessar tela de matrícula,14870,64,64,173,1,1,CPCG-150518
1545054755847,354,Logout,200,OK,Thread Group 1-36,true,,81950,64,64,131,1,0,CPCG-150518
1545054738103,18124,Tentativa de Login,200,OK,Thread Group 1-67,true,,508696,63,63,12360,1,0,CPCG-150518
1545054755793,513,Post seleção de disciplinas,200,OK,Thread Group 1-82,true,,14869,63,63,146,1,0,CPCG-150518
1545054755707,627,Logout,200,OK,Thread Group 1-32,true,,81950,63,63,163,1,0,CPCG-150518
1545054755848,576,GET dados básicos da matrícula,200,OK,Thread Group 1-35,false,Não conseguiu acessar tela de matrícula,14869,62,62,163,1,1,CPCG-150518
1545054755766,727,Logout,200,OK,Thread Group 1-84,true,,81951,62,62,133,1,0,CPCG-150518
1545054737869,18715,Tentativa de Login,200,OK,Thread Group 1-41,true,,508696,61,61,13364,1,0,CPCG-150518
1545054755158,1429,Post seleção de disciplinas,200,OK,Thread Group 1-53,true,,14871,61,61,310,1,0,CPCG-150518
1545054755790,827,POST dados básicos da matrícula,200,OK,Thread Group 1-44,true,,14871,61,61,122,1,0,CPCG-150518
1545054755852,800,Logout,200,OK,Thread Group 1-76,true,,81951,61,61,145,1,0,CPCG-150518
1545054756162,490,GET dados básicos da matrícula,200,OK,Thread Group 1-58,false,Não conseguiu acessar tela de matrícula,14870,61,61,162,1,1,CPCG-150518
1545054736935,19736,Tentativa de Login,200,OK,Thread Group 1-68,true,,508705,60,60,14292,1,0,CPCG-150518
1545054755793,925,POST dados básicos da matrícula,200,OK,Thread Group 1-88,true,,14871,60,60,157,1,0,CPCG-150518
1545054738116,18647,Tentativa de Login,200,OK,Thread Group 1-79,true,,508713,60,60,12065,1,0,CPCG-150518
1545054756175,617,POST dados básicos da matrícula,200,OK,Thread Group 1-63,true,,14869,60,60,207,1,0,CPCG-150518
1545054756069,817,Post revisão de seleção,200,OK,Thread Group 1-17,true,,14870,60,60,216,1,0,CPCG-150518
1545054756080,850,Post revisão de seleção,200,OK,Thread Group 1-18,true,,14870,60,60,275,1,0,CPCG-150518
1545054755538,1445,GET dados básicos da matrícula,200,OK,Thread Group 1-75,false,Não conseguiu acessar tela de matrícula,14871,60,60,793,1,1,CPCG-150518
1545054756114,880,Post revisão de seleção,200,OK,Thread Group 1-27,true,,14870,60,60,224,1,0,CPCG-150518
1545054756226,799,GET dados básicos da matrícula,200,OK,Thread Group 1-67,false,Não conseguiu acessar tela de matrícula,14871,60,60,208,1,1,CPCG-150518
1545054756115,910,POST dados básicos da matrícula,200,OK,Thread Group 1-38,true,,14871,60,60,271,1,0,CPCG-150518
1545054756426,644,POST dados básicos da matrícula,200,OK,Thread Group 1-35,true,,14871,60,60,167,1,0,CPCG-150518
1545054756165,906,GET dados básicos da matrícula,200,OK,Thread Group 1-31,false,Não conseguiu acessar tela de matrícula,14871,60,60,206,1,1,CPCG-150518
1545054736202,20943,Tentativa de Login,200,OK,Thread Group 1-49,true,,508696,60,60,16657,1,0,CPCG-150518
1545054756307,900,Post revisão de seleção,200,OK,Thread Group 1-82,true,,14871,60,60,241,1,0,CPCG-150518
1545054756587,644,Post revisão de seleção,200,OK,Thread Group 1-53,true,,14869,60,60,297,1,0,CPCG-150518
1545054756584,740,GET dados básicos da matrícula,200,OK,Thread Group 1-41,false,Não conseguiu acessar tela de matrícula,14870,60,60,242,1,1,CPCG-150518
1545054756617,795,Post seleção de disciplinas,200,OK,Thread Group 1-44,true,,14869,60,60,295,1,0,CPCG-150518
1545054756656,858,POST dados básicos da matrícula,200,OK,Thread Group 1-58,true,,14870,60,60,323,1,0,CPCG-150518
1545054756671,906,GET dados básicos da matrícula,200,OK,Thread Group 1-68,false,Não conseguiu acessar tela de matrícula,14870,60,60,305,1,1,CPCG-150518
1545054756719,893,Post seleção de disciplinas,200,OK,Thread Group 1-88,true,,14869,60,60,320,1,0,CPCG-150518
1545054756793,894,Post seleção de disciplinas,200,OK,Thread Group 1-63,true,,14870,60,60,357,1,0,CPCG-150518
1545054757071,1604,Post seleção de disciplinas,200,OK,Thread Group 1-35,true,,14869,60,60,344,1,0,CPCG-150518
1545054757025,1654,POST dados básicos da matrícula,200,OK,Thread Group 1-67,true,,14869,60,60,351,1,0,CPCG-150518
1545054757026,1661,Post seleção de disciplinas,200,OK,Thread Group 1-38,true,,14869,60,60,415,1,0,CPCG-150518
1545054756763,1945,GET dados básicos da matrícula,200,OK,Thread Group 1-79,false,Não conseguiu acessar tela de matrícula,14871,60,60,438,1,1,CPCG-150518
1545054756983,1808,POST dados básicos da matrícula,200,OK,Thread Group 1-75,true,,14870,60,60,330,1,0,CPCG-150518
1545054757515,1337,Post seleção de disciplinas,200,OK,Thread Group 1-58,true,,14870,60,60,265,1,0,CPCG-150518
1545054757146,1789,GET dados básicos da matrícula,200,OK,Thread Group 1-49,false,Não conseguiu acessar tela de matrícula,14871,60,60,388,1,1,CPCG-150518
1545054757325,1647,POST dados básicos da matrícula,200,OK,Thread Group 1-41,true,,14870,60,60,261,1,0,CPCG-150518
1545054756930,2044,Logout,200,OK,Thread Group 1-18,true,,81952,60,60,244,1,0,CPCG-150518
1545054756887,2106,Logout,200,OK,Thread Group 1-17,true,,81952,59,59,346,1,0,CPCG-150518
1545054757071,1935,POST dados básicos da matrícula,200,OK,Thread Group 1-31,true,,14870,58,58,320,1,0,CPCG-150518
1545054757208,1803,Logout,200,OK,Thread Group 1-82,true,,81951,58,58,310,1,0,CPCG-150518
1545054757577,1555,POST dados básicos da matrícula,200,OK,Thread Group 1-68,true,,14870,57,57,278,1,0,CPCG-150518
1545054757412,1806,Post revisão de seleção,200,OK,Thread Group 1-44,true,,14871,57,57,378,1,0,CPCG-150518
1545054756994,2234,Logout,200,OK,Thread Group 1-27,true,,81952,57,57,376,1,0,CPCG-150518
1545054757613,1621,Post revisão de seleção,200,OK,Thread Group 1-88,true,,14871,56,56,210,1,0,CPCG-150518
1545054757232,2016,Logout,200,OK,Thread Group 1-53,true,,81952,56,56,287,1,0,CPCG-150518
1545054758853,552,Post revisão de seleção,200,OK,Thread Group 1-58,true,,14869,55,55,262,1,0,CPCG-150518
1545054759146,274,Post seleção de disciplinas,200,OK,Thread Group 1-68,true,,14869,55,55,108,1,0,CPCG-150518
1545054758791,671,Post seleção de disciplinas,200,OK,Thread Group 1-75,true,,14870,55,55,173,1,0,CPCG-150518
1545054737394,22127,Tentativa de Login,200,OK,Thread Group 1-46,true,,508689,55,55,15476,1,0,CPCG-150518
1545054758709,821,POST dados básicos da matrícula,200,OK,Thread Group 1-79,true,,14870,55,55,154,1,0,CPCG-150518
1545054759007,528,Post seleção de disciplinas,200,OK,Thread Group 1-31,true,,14870,55,55,177,1,0,CPCG-150518
1545054758972,598,Post seleção de disciplinas,200,OK,Thread Group 1-41,true,,14870,55,55,226,1,0,CPCG-150518
1545054737968,21627,Tentativa de Login,200,OK,Thread Group 1-40,true,,508689,55,55,14986,1,0,CPCG-150518
1545054757687,1911,Post revisão de seleção,200,OK,Thread Group 1-63,true,,14871,55,55,872,1,0,CPCG-150518
1545054758688,923,Post revisão de seleção,200,OK,Thread Group 1-38,true,,14871,55,55,166,1,0,CPCG-150518
1545054758676,944,Post revisão de seleção,200,OK,Thread Group 1-35,true,,14871,55,55,132,1,0,CPCG-150518
1545054759236,389,Logout,200,OK,Thread Group 1-88,true,,81949,55,55,124,1,0,CPCG-150518
1545054758936,964,POST dados básicos da matrícula,200,OK,Thread Group 1-49,true,,14870,54,54,176,1,0,CPCG-150518
1545054759901,246,Post seleção de disciplinas,200,OK,Thread Group 1-49,true,,14869,54,54,119,1,0,CPCG-150518
1545054759220,1011,Logout,200,OK,Thread Group 1-44,true,,81950,54,54,199,1,0,CPCG-150518
1545054758680,1558,Post seleção de disciplinas,200,OK,Thread Group 1-67,true,,14871,53,53,261,1,0,CPCG-150518
1545054759600,656,Logout,200,OK,Thread Group 1-63,true,,81950,53,53,151,1,0,CPCG-150518
1545054759621,637,Logout,200,OK,Thread Group 1-35,true,,81950,53,53,207,1,0,CPCG-150518
1545054759613,655,Logout,200,OK,Thread Group 1-38,true,,81951,51,51,165,1,0,CPCG-150518
1545054759536,745,Post revisão de seleção,200,OK,Thread Group 1-31,true,,14869,50,50,176,1,0,CPCG-150518
1545054759406,975,Logout,200,OK,Thread Group 1-58,true,,81951,50,50,134,1,0,CPCG-150518
1545054760171,326,Post revisão de seleção,200,OK,Thread Group 1-49,true,,14869,49,49,108,1,0,CPCG-150518
1545054759532,968,Post seleção de disciplinas,200,OK,Thread Group 1-79,true,,14870,49,49,246,1,0,CPCG-150518
1545054760239,306,Post revisão de seleção,200,OK,Thread Group 1-67,true,,14869,49,49,103,1,0,CPCG-150518
1545054759464,1105,Post revisão de seleção,200,OK,Thread Group 1-75,true,,14870,49,49,131,1,0,CPCG-150518
1545054760281,318,Logout,200,OK,Thread Group 1-31,true,,81950,49,49,162,1,0,CPCG-150518
1545054759522,1079,GET dados básicos da matrícula,200,OK,Thread Group 1-46,false,Não conseguiu acessar tela de matrícula,14871,49,49,515,1,1,CPCG-150518
1545054759596,1006,GET dados básicos da matrícula,200,OK,Thread Group 1-40,false,Não conseguiu acessar tela de matrícula,14871,48,48,624,1,1,CPCG-150518
1545054759420,1200,Post revisão de seleção,200,OK,Thread Group 1-68,true,,14871,48,48,108,1,0,CPCG-150518
1545054760570,439,Logout,200,OK,Thread Group 1-75,true,,81950,48,48,174,1,0,CPCG-150518
1545054760621,453,Logout,200,OK,Thread Group 1-68,true,,81950,47,47,118,1,0,CPCG-150518
1545054760603,479,POST dados básicos da matrícula,200,OK,Thread Group 1-40,true,,14869,46,46,128,1,0,CPCG-150518
1545054759570,1549,Post revisão de seleção,200,OK,Thread Group 1-41,true,,14870,46,46,192,1,0,CPCG-150518
1545054760601,548,POST dados básicos da matrícula,200,OK,Thread Group 1-46,true,,14869,46,46,340,1,0,CPCG-150518
1545054738079,23154,Tentativa de Login,200,OK,Thread Group 1-70,true,,508690,46,46,14776,1,0,CPCG-150518
1545054761083,234,Post seleção de disciplinas,200,OK,Thread Group 1-40,true,,14869,46,46,95,1,0,CPCG-150518
1545054761120,221,Logout,200,OK,Thread Group 1-41,true,,81950,46,46,102,1,0,CPCG-150518
1545054761149,209,Post seleção de disciplinas,200,OK,Thread Group 1-46,true,,14869,45,45,98,1,0,CPCG-150518
1545054738842,22534,Tentativa de Login,200,OK,Thread Group 1-74,true,,508690,45,45,14067,1,0,CPCG-150518
1545054738115,23348,Tentativa de Login,200,OK,Thread Group 1-37,true,,508689,45,45,17186,1,0,CPCG-150518
1545054760545,929,Logout,200,OK,Thread Group 1-67,true,,81951,45,45,181,1,0,CPCG-150518
1545054760500,1000,Post revisão de seleção,200,OK,Thread Group 1-79,true,,14870,44,44,135,1,0,CPCG-150518
1545054760497,1030,Logout,200,OK,Thread Group 1-49,true,,81952,44,44,160,1,0,CPCG-150518
1545054738140,23390,Tentativa de Login,200,OK,Thread Group 1-45,true,,508698,43,43,17143,1,0,CPCG-150518
1545054736769,24762,Tentativa de Login,200,OK,Thread Group 1-7,true,,508689,43,43,18310,1,0,CPCG-150518
