timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545054744358,306,GET dados básicos da matrícula,200,OK,Thread Group 1-89,false,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,107,0,8
1545054744304,345,Post seleção de disciplinas,200,OK,Thread Group 1-16,true,86,86,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,0,0
1545054743779,893,Logout,200,OK,Thread Group 1-62,true,86,86,https://homologacao.ufms.br/siscad/,631,0,0
1545054744618,218,POST dados básicos da matrícula,200,OK,Thread Group 1-20,true,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,105,0,0
1545054744670,203,Post revisão de seleção,200,OK,Thread Group 1-16,true,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,94,0,0
1545054744669,218,POST dados básicos da matrícula,200,OK,Thread Group 1-89,true,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,0,0
1545054735090,9945,Tentativa de Login,200,OK,Thread Group 1-98,true,85,85,https://homologacao.ufms.br/siscad/academico,7744,0,0
1545054744836,224,Post seleção de disciplinas,200,OK,Thread Group 1-20,true,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,0,0
1545054744888,208,Post seleção de disciplinas,200,OK,Thread Group 1-89,true,85,85,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,0,0
1545054744874,298,Logout,200,OK,Thread Group 1-16,true,85,85,https://homologacao.ufms.br/siscad/,146,0,0
1545054735133,10092,Tentativa de Login,200,OK,Thread Group 1-95,true,84,84,https://homologacao.ufms.br/siscad/academico,7629,0,0
1545054745060,234,Post revisão de seleção,200,OK,Thread Group 1-20,true,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,0,0
1545054745037,277,GET dados básicos da matrícula,200,OK,Thread Group 1-98,false,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,120,0,0
1545054745097,259,Post revisão de seleção,200,OK,Thread Group 1-89,true,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,124,0,0
1545054745227,252,GET dados básicos da matrícula,200,OK,Thread Group 1-95,false,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,108,0,0
1545054745315,226,POST dados básicos da matrícula,200,OK,Thread Group 1-98,true,84,84,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,98,0,0
1545054745295,278,Logout,200,OK,Thread Group 1-20,true,84,84,https://homologacao.ufms.br/siscad/,155,0,0
1545054745357,270,Logout,200,OK,Thread Group 1-89,true,83,83,https://homologacao.ufms.br/siscad/,142,0,0
1545054745480,203,POST dados básicos da matrícula,200,OK,Thread Group 1-95,true,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,0,0
1545054745541,211,Post seleção de disciplinas,200,OK,Thread Group 1-98,true,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,101,0,0
1545054745684,201,Post seleção de disciplinas,200,OK,Thread Group 1-95,true,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,81,0,0
1545054745753,226,Post revisão de seleção,200,OK,Thread Group 1-98,true,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,112,0,0
1545054745886,189,Post revisão de seleção,200,OK,Thread Group 1-95,true,82,82,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,80,0,0
1545054745980,293,Logout,200,OK,Thread Group 1-98,true,82,82,https://homologacao.ufms.br/siscad/,160,0,0
1545054735384,11179,Tentativa de Login,200,OK,Thread Group 1-5,true,81,81,https://homologacao.ufms.br/siscad/academico,9049,0,0
1545054746075,666,Logout,200,OK,Thread Group 1-95,true,81,81,https://homologacao.ufms.br/siscad/,517,0,0
1545054746563,225,GET dados básicos da matrícula,200,OK,Thread Group 1-5,false,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,109,0,8
1545054746788,206,POST dados básicos da matrícula,200,OK,Thread Group 1-5,true,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,0,0
1545054735850,11410,Tentativa de Login,200,OK,Thread Group 1-90,true,80,80,https://homologacao.ufms.br/siscad/academico,9252,0,0
1545054746994,414,Post seleção de disciplinas,200,OK,Thread Group 1-5,true,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,87,0,0
1545054735809,11670,Tentativa de Login,200,OK,Thread Group 1-96,true,80,80,https://homologacao.ufms.br/siscad/academico,9450,0,0
1545054747261,283,GET dados básicos da matrícula,200,OK,Thread Group 1-90,false,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,133,0,21
1545054747409,231,Post revisão de seleção,200,OK,Thread Group 1-5,true,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,0,0
1545054747480,211,GET dados básicos da matrícula,200,OK,Thread Group 1-96,false,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,90,0,0
1545054747545,265,POST dados básicos da matrícula,200,OK,Thread Group 1-90,true,80,80,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,0,0
1545054747641,265,Logout,200,OK,Thread Group 1-5,true,80,80,https://homologacao.ufms.br/siscad/,118,0,0
1545054747691,218,POST dados básicos da matrícula,200,OK,Thread Group 1-96,true,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,101,0,0
1545054747811,202,Post seleção de disciplinas,200,OK,Thread Group 1-90,true,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,0,0
1545054747910,211,Post seleção de disciplinas,200,OK,Thread Group 1-96,true,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,87,0,0
1545054748013,208,Post revisão de seleção,200,OK,Thread Group 1-90,true,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,0,0
1545054748122,217,Post revisão de seleção,200,OK,Thread Group 1-96,true,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,81,0,0
1545054735959,12420,Tentativa de Login,200,OK,Thread Group 1-77,true,79,79,https://homologacao.ufms.br/siscad/academico,10298,0,0
1545054736167,12359,Tentativa de Login,200,OK,Thread Group 1-23,true,79,79,https://homologacao.ufms.br/siscad/academico,10231,0,0
1545054748381,233,GET dados básicos da matrícula,200,OK,Thread Group 1-77,false,79,79,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,110,0,10
1545054748339,442,Logout,200,OK,Thread Group 1-96,true,79,79,https://homologacao.ufms.br/siscad/,290,0,0
1545054748527,317,GET dados básicos da matrícula,200,OK,Thread Group 1-23,false,78,78,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,134,0,14
1545054748222,629,Logout,200,OK,Thread Group 1-90,true,78,78,https://homologacao.ufms.br/siscad/,408,0,0
1545054748615,272,POST dados básicos da matrícula,200,OK,Thread Group 1-77,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,134,0,0
1545054748845,237,POST dados básicos da matrícula,200,OK,Thread Group 1-23,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,0,0
1545054748887,230,Post seleção de disciplinas,200,OK,Thread Group 1-77,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,110,0,0
1545054735963,13351,Tentativa de Login,200,OK,Thread Group 1-91,true,77,77,https://homologacao.ufms.br/siscad/academico,11097,0,0
1545054749083,240,Post seleção de disciplinas,200,OK,Thread Group 1-23,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,115,0,0
1545054749118,223,Post revisão de seleção,200,OK,Thread Group 1-77,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,96,0,0
1545054736132,13230,Tentativa de Login,200,OK,Thread Group 1-94,true,77,77,https://homologacao.ufms.br/siscad/academico,11086,0,0
1545054736183,13204,Tentativa de Login,200,OK,Thread Group 1-50,true,77,77,https://homologacao.ufms.br/siscad/academico,10980,0,0
1545054735848,13545,Tentativa de Login,200,OK,Thread Group 1-93,true,77,77,https://homologacao.ufms.br/siscad/academico,11318,0,0
1545054749324,206,Post revisão de seleção,200,OK,Thread Group 1-23,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,0,0
1545054749314,219,GET dados básicos da matrícula,200,OK,Thread Group 1-91,false,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,91,0,0
1545054749363,214,GET dados básicos da matrícula,200,OK,Thread Group 1-94,false,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,95,0,7
1545054749388,210,GET dados básicos da matrícula,200,OK,Thread Group 1-50,false,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,93,0,0
1545054736192,13460,Tentativa de Login,200,OK,Thread Group 1-100,true,77,77,https://homologacao.ufms.br/siscad/academico,11034,0,0
1545054749533,230,POST dados básicos da matrícula,200,OK,Thread Group 1-91,true,77,77,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,82,0,0
1545054749341,452,Logout,200,OK,Thread Group 1-77,true,77,77,https://homologacao.ufms.br/siscad/,306,0,0
1545054749578,227,POST dados básicos da matrícula,200,OK,Thread Group 1-94,true,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,92,0,0
1545054749394,451,GET dados básicos da matrícula,200,OK,Thread Group 1-93,false,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,310,0,0
1545054749598,268,POST dados básicos da matrícula,200,OK,Thread Group 1-50,true,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,137,0,0
1545054749653,288,GET dados básicos da matrícula,200,OK,Thread Group 1-100,false,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,114,0,0
1545054749764,293,Post seleção de disciplinas,200,OK,Thread Group 1-91,true,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,119,0,0
1545054749806,295,Post seleção de disciplinas,200,OK,Thread Group 1-94,true,76,76,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,127,0,0
1545054749530,711,Logout,200,OK,Thread Group 1-23,true,76,76,https://homologacao.ufms.br/siscad/,454,0,0
1545054749866,413,Post seleção de disciplinas,200,OK,Thread Group 1-50,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,137,0,0
1545054749846,477,POST dados básicos da matrícula,200,OK,Thread Group 1-93,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,177,0,0
1545054749941,416,POST dados básicos da matrícula,200,OK,Thread Group 1-100,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,145,0,0
1545054750057,585,Post revisão de seleção,200,OK,Thread Group 1-91,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,205,0,0
1545054750280,411,Post revisão de seleção,200,OK,Thread Group 1-50,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,135,0,0
1545054750102,607,Post revisão de seleção,200,OK,Thread Group 1-94,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,237,0,0
1545054750358,406,Post seleção de disciplinas,200,OK,Thread Group 1-100,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,149,0,0
1545054750324,541,Post seleção de disciplinas,200,OK,Thread Group 1-93,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,249,0,0
1545054750765,325,Post revisão de seleção,200,OK,Thread Group 1-100,true,75,75,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,163,0,0
1545054750643,508,Logout,200,OK,Thread Group 1-91,true,75,75,https://homologacao.ufms.br/siscad/,247,0,0
1545054750865,387,Post revisão de seleção,200,OK,Thread Group 1-93,true,74,74,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,147,0,0
1545054750710,550,Logout,200,OK,Thread Group 1-94,true,74,74,https://homologacao.ufms.br/siscad/,212,0,0
1545054750692,569,Logout,200,OK,Thread Group 1-50,true,74,74,https://homologacao.ufms.br/siscad/,174,0,0
1545054751253,441,Logout,200,OK,Thread Group 1-93,true,72,72,https://homologacao.ufms.br/siscad/,189,0,0
1545054751091,642,Logout,200,OK,Thread Group 1-100,true,71,71,https://homologacao.ufms.br/siscad/,241,0,0
1545054736772,15097,Tentativa de Login,200,OK,Thread Group 1-87,true,70,70,https://homologacao.ufms.br/siscad/academico,12000,0,0
1545054737967,14147,Tentativa de Login,200,OK,Thread Group 1-61,true,70,70,https://homologacao.ufms.br/siscad/academico,10762,0,0
1545054751870,257,GET dados básicos da matrícula,200,OK,Thread Group 1-87,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,104,0,0
1545054752128,282,POST dados básicos da matrícula,200,OK,Thread Group 1-87,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,128,0,0
1545054752115,354,GET dados básicos da matrícula,200,OK,Thread Group 1-61,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,89,0,0
1545054752411,254,Post seleção de disciplinas,200,OK,Thread Group 1-87,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,99,0,0
1545054736924,15744,Tentativa de Login,200,OK,Thread Group 1-15,true,70,70,https://homologacao.ufms.br/siscad/academico,11814,0,0
1545054736931,15750,Tentativa de Login,200,OK,Thread Group 1-97,true,70,70,https://homologacao.ufms.br/siscad/academico,12545,0,0
1545054752470,327,POST dados básicos da matrícula,200,OK,Thread Group 1-61,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,113,0,0
1545054737964,15053,Tentativa de Login,200,OK,Thread Group 1-52,true,70,70,https://homologacao.ufms.br/siscad/academico,11680,0,0
1545054752682,407,GET dados básicos da matrícula,200,OK,Thread Group 1-97,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,156,0,0
1545054752669,510,GET dados básicos da matrícula,200,OK,Thread Group 1-15,false,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,195,0,0
1545054752665,561,Post revisão de seleção,200,OK,Thread Group 1-87,true,70,70,https://homologacao.ufms.br/siscad/matricula/selecoes/erro,171,0,0
1545054737648,15634,Tentativa de Login,200,OK,Thread Group 1-30,true,70,70,https://homologacao.ufms.br/siscad/academico,11995,0,0
