timeStamp;elapsed;label;responseCode;responseMessage;threadName;success;failureMessage;bytes;grpThreads;allThreads;Latency;SampleCount;ErrorCount;Hostname;;;
1544780000000;32719;Tentativa de Login;200;OK;Thread Group 1-185;false;Não conseguiu logar no sistema;81506;200;200;31659;1;1;CPCG-150518;;;
1544780000000;31783;Tentativa de Login;200;OK;Thread Group 1-170;false;Não conseguiu logar no sistema;81505;200;200;30691;1;1;CPCG-150518;;;
1544780000000;31722;Tentativa de Login;200;OK;Thread Group 1-49;false;Não conseguiu logar no sistema;81505;200;200;30567;1;1;CPCG-150518;;;
1544780000000;32750;Tentativa de Login;200;OK;Thread Group 1-200;false;Não conseguiu logar no sistema;81505;200;200;31645;1;1;CPCG-150518;;;
1544780000000;32771;Tentativa de Login;200;OK;Thread Group 1-197;false;Não conseguiu logar no sistema;81506;200;200;31692;1;1;CPCG-150518;;;
1544780000000;32979;Tentativa de Login;200;OK;Thread Group 1-16;false;Não conseguiu logar no sistema;81506;200;200;31880;1;1;CPCG-150518;;;
1544780000000;31800;Tentativa de Login;200;OK;Thread Group 1-59;false;Não conseguiu logar no sistema;81505;200;200;30656;1;1;CPCG-150518;;;
1544780000000;32175;Tentativa de Login;200;OK;Thread Group 1-187;false;Não conseguiu logar no sistema;81505;200;200;30643;1;1;CPCG-150518;;;
1544780000000;32154;Tentativa de Login;200;OK;Thread Group 1-157;false;Não conseguiu logar no sistema;81506;200;200;30638;1;1;CPCG-150518;;;
1544780000000;32168;Tentativa de Login;200;OK;Thread Group 1-38;false;Não conseguiu logar no sistema;81505;200;200;30600;1;1;CPCG-150518;;;
1544780000000;39318;Tentativa de Login;500;Internal Server Error;Thread Group 1-64;false;Não conseguiu logar no sistema;2386;200;200;39318;1;1;CPCG-150518;;;
1544780000000;38626;Tentativa de Login;500;Internal Server Error;Thread Group 1-103;false;Não conseguiu logar no sistema;2386;200;200;38625;1;1;CPCG-150518;;;
1544780000000;32164;Tentativa de Login;200;OK;Thread Group 1-101;false;Não conseguiu logar no sistema;81505;200;200;30593;1;1;CPCG-150518;;;
1544780000000;32224;Tentativa de Login;200;OK;Thread Group 1-90;false;Não conseguiu logar no sistema;81505;200;200;30652;1;1;CPCG-150518;;;
1544780000000;33335;Tentativa de Login;200;OK;Thread Group 1-194;false;Não conseguiu logar no sistema;81506;200;200;31834;1;1;CPCG-150518;;;
1544780000000;32189;Tentativa de Login;200;OK;Thread Group 1-108;false;Não conseguiu logar no sistema;81505;200;200;30629;1;1;CPCG-150518;;;
1544780000000;629;GET dados básicos da matrícula;200;OK;Thread Group 1-124;false;Não conseguiu acessar tela de matrícula;82415;200;200;95;1;1;CPCG-150518;;;
1544780000000;632;GET dados básicos da matrícula;200;OK;Thread Group 1-89;false;Não conseguiu acessar tela de matrícula;82414;200;200;104;1;1;CPCG-150518;;;
1544780000000;609;GET dados básicos da matrícula;200;OK;Thread Group 1-93;false;Não conseguiu acessar tela de matrícula;82414;200;200;86;1;1;CPCG-150518;;;
1544780000000;649;GET dados básicos da matrícula;200;OK;Thread Group 1-76;false;Não conseguiu acessar tela de matrícula;82414;200;200;113;1;1;CPCG-150518;;;
1544780000000;595;GET dados básicos da matrícula;200;OK;Thread Group 1-99;false;Não conseguiu acessar tela de matrícula;82414;200;200;78;1;1;CPCG-150518;;;
1544780000000;538;GET dados básicos da matrícula;200;OK;Thread Group 1-132;false;Não conseguiu acessar tela de matrícula;82415;200;200;87;1;1;CPCG-150518;;;
1544780000000;502;GET dados básicos da matrícula;200;OK;Thread Group 1-186;false;Não conseguiu acessar tela de matrícula;82415;200;200;79;1;1;CPCG-150518;;;
1544780000000;476;GET dados básicos da matrícula;200;OK;Thread Group 1-50;false;Não conseguiu acessar tela de matrícula;82415;200;200;155;1;1;CPCG-150518;;;
1544780000000;463;GET dados básicos da matrícula;200;OK;Thread Group 1-200;false;Não conseguiu acessar tela de matrícula;82415;200;200;97;1;1;CPCG-150518;;;
1544780000000;450;GET dados básicos da matrícula;200;OK;Thread Group 1-197;false;Não conseguiu acessar tela de matrícula;82415;200;200;110;1;1;CPCG-150518;;;
1544780000000;410;GET dados básicos da matrícula;200;OK;Thread Group 1-59;false;Não conseguiu acessar tela de matrícula;82415;200;200;101;1;1;CPCG-150518;;;
1544780000000;469;GET dados básicos da matrícula;200;OK;Thread Group 1-170;false;Não conseguiu acessar tela de matrícula;82414;200;200;132;1;1;CPCG-150518;;;
1544780000000;452;GET dados básicos da matrícula;200;OK;Thread Group 1-16;false;Não conseguiu acessar tela de matrícula;82414;200;200;72;1;1;CPCG-150518;;;
1544780000000;479;GET dados básicos da matrícula;200;OK;Thread Group 1-185;false;Não conseguiu acessar tela de matrícula;82415;200;200;101;1;1;CPCG-150518;;;
1544780000000;473;GET dados básicos da matrícula;200;OK;Thread Group 1-49;false;Não conseguiu acessar tela de matrícula;82415;200;200;121;1;1;CPCG-150518;;;
1544780000000;524;GET dados básicos da matrícula;200;OK;Thread Group 1-60;false;Não conseguiu acessar tela de matrícula;82415;200;200;118;1;1;CPCG-150518;;;
1544780000000;508;GET dados básicos da matrícula;200;OK;Thread Group 1-15;false;Não conseguiu acessar tela de matrícula;82414;200;200;103;1;1;CPCG-150518;;;
1544780000000;632;GET dados básicos da matrícula;200;OK;Thread Group 1-129;false;Não conseguiu acessar tela de matrícula;82414;200;200;93;1;1;CPCG-150518;;;
1544780000000;39902;Tentativa de Login;200;OK;Thread Group 1-126;false;Não conseguiu logar no sistema;81505;200;200;38057;1;1;CPCG-150518;;;
1544780000000;40562;Tentativa de Login;200;OK;Thread Group 1-18;false;Não conseguiu logar no sistema;81505;200;200;38710;1;1;CPCG-150518;;;
1544780000000;40544;Tentativa de Login;200;OK;Thread Group 1-146;false;Não conseguiu logar no sistema;81504;200;200;38763;1;1;CPCG-150518;;;
1544780000000;34132;Tentativa de Login;200;OK;Thread Group 1-137;false;Não conseguiu logar no sistema;81506;200;200;32870;1;1;CPCG-150518;;;
1544780000000;34139;Tentativa de Login;200;OK;Thread Group 1-148;false;Não conseguiu logar no sistema;81506;200;200;32864;1;1;CPCG-150518;;;
1544780000000;34896;Tentativa de Login;200;OK;Thread Group 1-40;false;Não conseguiu logar no sistema;81507;200;200;33051;1;1;CPCG-150518;;;
1544780000000;40622;Tentativa de Login;200;OK;Thread Group 1-65;false;Não conseguiu logar no sistema;81505;200;200;38770;1;1;CPCG-150518;;;
1544780000000;35099;Tentativa de Login;200;OK;Thread Group 1-21;false;Não conseguiu logar no sistema;81506;200;200;33290;1;1;CPCG-150518;;;
1544780000000;41108;Tentativa de Login;200;OK;Thread Group 1-61;false;Não conseguiu logar no sistema;81505;200;200;39301;1;1;CPCG-150518;;;
1544780000000;36379;Tentativa de Login;200;OK;Thread Group 1-87;false;Não conseguiu logar no sistema;81505;200;200;34606;1;1;CPCG-150518;;;
1544780000000;34190;Tentativa de Login;200;OK;Thread Group 1-117;false;Não conseguiu logar no sistema;81506;200;200;32905;1;1;CPCG-150518;;;
1544780000000;36450;Tentativa de Login;200;OK;Thread Group 1-55;false;Não conseguiu logar no sistema;81506;200;200;34562;1;1;CPCG-150518;;;
1544780000000;34179;Tentativa de Login;200;OK;Thread Group 1-27;false;Não conseguiu logar no sistema;81506;200;200;32904;1;1;CPCG-150518;;;
1544780000000;1410;POST dados básicos da matrícula;200;OK;Thread Group 1-50;true;;82417;200;200;144;1;0;CPCG-150518;;;
1544780000000;40092;Tentativa de Login;200;OK;Thread Group 1-52;false;Não conseguiu logar no sistema;81505;200;200;38837;1;1;CPCG-150518;;;
1544780000000;1479;GET dados básicos da matrícula;200;OK;Thread Group 1-103;false;Não conseguiu acessar tela de matrícula;82504;200;200;1042;1;1;CPCG-150518;;;
1544780000000;1520;GET dados básicos da matrícula;200;OK;Thread Group 1-187;false;Não conseguiu acessar tela de matrícula;82416;200;200;145;1;1;CPCG-150518;;;
1544780000000;1501;GET dados básicos da matrícula;200;OK;Thread Group 1-64;false;Não conseguiu acessar tela de matrícula;82504;200;200;1046;1;1;CPCG-150518;;;
1544780000000;1627;POST dados básicos da matrícula;200;OK;Thread Group 1-49;true;;82416;200;200;135;1;0;CPCG-150518;;;
1544780000000;435;GET dados básicos da matrícula;200;OK;Thread Group 1-137;false;Não conseguiu acessar tela de matrícula;82414;200;200;140;1;1;CPCG-150518;;;
1544780000000;420;GET dados básicos da matrícula;200;OK;Thread Group 1-117;false;Não conseguiu acessar tela de matrícula;82415;200;200;127;1;1;CPCG-150518;;;
1544780000000;442;GET dados básicos da matrícula;200;OK;Thread Group 1-148;false;Não conseguiu acessar tela de matrícula;82414;200;200;174;1;1;CPCG-150518;;;
1544780000000;398;GET dados básicos da matrícula;200;OK;Thread Group 1-27;false;Não conseguiu acessar tela de matrícula;82414;200;200;123;1;1;CPCG-150518;;;
1544780000000;39936;Tentativa de Login;200;OK;Thread Group 1-67;false;Não conseguiu logar no sistema;81505;200;200;38388;1;1;CPCG-150518;;;
1544780000000;326;Post seleção de disciplinas;200;OK;Thread Group 1-50;true;;82415;200;200;91;1;0;CPCG-150518;;;
1544780000000;295;POST dados básicos da matrícula;200;OK;Thread Group 1-187;true;;82415;200;200;104;1;0;CPCG-150518;;;
1544780000000;287;POST dados básicos da matrícula;200;OK;Thread Group 1-64;true;;82415;200;200;107;1;0;CPCG-150518;;;
1544780000000;1761;POST dados básicos da matrícula;200;OK;Thread Group 1-93;true;;82417;200;200;101;1;0;CPCG-150518;;;
1544780000000;320;POST dados básicos da matrícula;200;OK;Thread Group 1-103;true;;82415;200;200;113;1;0;CPCG-150518;;;
1544780000000;387;GET dados básicos da matrícula;200;OK;Thread Group 1-52;false;Não conseguiu acessar tela de matrícula;82415;200;200;154;1;1;CPCG-150518;;;
1544780000000;1796;POST dados básicos da matrícula;200;OK;Thread Group 1-15;true;;82417;200;200;103;1;0;CPCG-150518;;;
1544780000000;1851;POST dados básicos da matrícula;200;OK;Thread Group 1-89;true;;82417;200;200;138;1;0;CPCG-150518;;;
1544780000000;1899;GET dados básicos da matrícula;200;OK;Thread Group 1-157;false;Não conseguiu acessar tela de matrícula;82416;200;200;152;1;1;CPCG-150518;;;
1544780000000;472;Post revisão de seleção;200;OK;Thread Group 1-50;true;;82415;200;200;111;1;0;CPCG-150518;;;
1544780000000;2260;GET dados básicos da matrícula;200;OK;Thread Group 1-90;false;Não conseguiu acessar tela de matrícula;82416;200;200;90;1;1;CPCG-150518;;;
1544780000000;2255;POST dados básicos da matrícula;200;OK;Thread Group 1-99;true;;82417;200;200;191;1;0;CPCG-150518;;;
1544780000000;471;Post seleção de disciplinas;200;OK;Thread Group 1-93;true;;82415;200;200;105;1;0;CPCG-150518;;;
1544780000000;485;Post seleção de disciplinas;200;OK;Thread Group 1-187;true;;82415;200;200;119;1;0;CPCG-150518;;;
1544780000000;494;POST dados básicos da matrícula;200;OK;Thread Group 1-157;true;;82415;200;200;112;1;0;CPCG-150518;;;
1544780000000;590;Post seleção de disciplinas;200;OK;Thread Group 1-49;true;;82415;200;200;69;1;0;CPCG-150518;;;
1544780000000;501;Post seleção de disciplinas;200;OK;Thread Group 1-89;true;;82415;200;200;115;1;0;CPCG-150518;;;
1544780000000;504;Post seleção de disciplinas;200;OK;Thread Group 1-15;true;;82415;200;200;109;1;0;CPCG-150518;;;
1544780000000;2349;POST dados básicos da matrícula;200;OK;Thread Group 1-186;true;;82416;200;200;125;1;0;CPCG-150518;;;
1544780000000;2221;POST dados básicos da matrícula;200;OK;Thread Group 1-129;true;;82417;200;200;128;1;0;CPCG-150518;;;
1544780000000;2424;POST dados básicos da matrícula;200;OK;Thread Group 1-185;true;;82416;200;200;106;1;0;CPCG-150518;;;
1544780000000;2583;POST dados básicos da matrícula;200;OK;Thread Group 1-170;true;;82416;200;200;106;1;0;CPCG-150518;;;
1544780000000;2735;GET dados básicos da matrícula;200;OK;Thread Group 1-194;false;Não conseguiu acessar tela de matrícula;82416;200;200;193;1;1;CPCG-150518;;;
1544780000000;36335;Tentativa de Login;200;OK;Thread Group 1-163;false;Não conseguiu logar no sistema;81507;200;200;31898;1;1;CPCG-150518;;;
1544780000000;35256;Tentativa de Login;200;OK;Thread Group 1-53;false;Não conseguiu logar no sistema;81507;200;200;30625;1;1;CPCG-150518;;;
1544780000000;3672;GET dados básicos da matrícula;200;OK;Thread Group 1-122;false;Não conseguiu acessar tela de matrícula;82504;200;200;1524;1;1;CPCG-150518;;;
1544780000000;1532;POST dados básicos da matrícula;200;OK;Thread Group 1-117;true;;82416;200;200;92;1;0;CPCG-150518;;;
1544780000000;1959;GET dados básicos da matrícula;200;OK;Thread Group 1-67;false;Não conseguiu acessar tela de matrícula;82416;200;200;102;1;1;CPCG-150518;;;
1544780000000;5319;POST dados básicos da matrícula;200;OK;Thread Group 1-200;true;;82417;200;200;86;1;0;CPCG-150518;;;
1544780000000;5318;POST dados básicos da matrícula;200;OK;Thread Group 1-197;true;;82418;200;200;142;1;0;CPCG-150518;;;
1544780000000;5352;GET dados básicos da matrícula;200;OK;Thread Group 1-108;false;Não conseguiu acessar tela de matrícula;82418;200;200;113;1;1;CPCG-150518;;;
1544780000000;4294;GET dados básicos da matrícula;200;OK;Thread Group 1-65;false;Não conseguiu acessar tela de matrícula;82418;200;200;147;1;1;CPCG-150518;;;
1544780000000;2404;POST dados básicos da matrícula;200;OK;Thread Group 1-122;true;;82416;200;200;171;1;0;CPCG-150518;;;
1544780000000;4265;GET dados básicos da matrícula;200;OK;Thread Group 1-55;false;Não conseguiu acessar tela de matrícula;82418;200;200;156;1;1;CPCG-150518;;;
1544780000000;4327;GET dados básicos da matrícula;200;OK;Thread Group 1-40;false;Não conseguiu acessar tela de matrícula;82417;200;200;167;1;1;CPCG-150518;;;
1544780000000;4351;GET dados básicos da matrícula;200;OK;Thread Group 1-126;false;Não conseguiu acessar tela de matrícula;82418;200;200;173;1;1;CPCG-150518;;;
1544780000000;3929;POST dados básicos da matrícula;200;OK;Thread Group 1-137;true;;82417;200;200;98;1;0;CPCG-150518;;;
1544780000000;4385;GET dados básicos da matrícula;200;OK;Thread Group 1-18;false;Não conseguiu acessar tela de matrícula;82418;200;200;128;1;1;CPCG-150518;;;
1544780000000;4398;GET dados básicos da matrícula;200;OK;Thread Group 1-146;false;Não conseguiu acessar tela de matrícula;82418;200;200;169;1;1;CPCG-150518;;;
1544780000000;3951;POST dados básicos da matrícula;200;OK;Thread Group 1-27;true;;82418;200;200;116;1;0;CPCG-150518;;;
1544780000000;4396;GET dados básicos da matrícula;200;OK;Thread Group 1-21;false;Não conseguiu acessar tela de matrícula;82417;200;200;97;1;1;CPCG-150518;;;
1544780000000;3968;POST dados básicos da matrícula;200;OK;Thread Group 1-148;true;;82418;200;200;118;1;0;CPCG-150518;;;
1544780000000;4489;GET dados básicos da matrícula;200;OK;Thread Group 1-87;false;Não conseguiu acessar tela de matrícula;82418;200;200;143;1;1;CPCG-150518;;;
1544780000000;4514;Post seleção de disciplinas;200;OK;Thread Group 1-64;true;;82418;200;200;108;1;0;CPCG-150518;;;
1544780000000;6317;POST dados básicos da matrícula;200;OK;Thread Group 1-132;true;;82419;200;200;133;1;0;CPCG-150518;;;
1544780000000;6327;POST dados básicos da matrícula;200;OK;Thread Group 1-124;true;;82419;200;200;127;1;0;CPCG-150518;;;
1544780000000;4059;Post seleção de disciplinas;200;OK;Thread Group 1-99;true;;82418;200;200;90;1;0;CPCG-150518;;;
1544780000000;6299;POST dados básicos da matrícula;200;OK;Thread Group 1-16;true;;82419;200;200;110;1;0;CPCG-150518;;;
1544780000000;4096;POST dados básicos da matrícula;200;OK;Thread Group 1-90;true;;82418;200;200;105;1;0;CPCG-150518;;;
1544780000000;4000;Post seleção de disciplinas;200;OK;Thread Group 1-186;true;;82418;200;200;81;1;0;CPCG-150518;;;
1544780000000;3990;Post seleção de disciplinas;200;OK;Thread Group 1-129;true;;82417;200;200;62;1;0;CPCG-150518;;;
1544780000000;719;POST dados básicos da matrícula;200;OK;Thread Group 1-146;true;;82415;200;200;79;1;0;CPCG-150518;;;
1544780000000;4022;Post revisão de seleção;200;OK;Thread Group 1-89;true;;82418;200;200;81;1;0;CPCG-150518;;;
1544780000000;5033;POST dados básicos da matrícula;200;OK;Thread Group 1-52;true;;82418;200;200;79;1;0;CPCG-150518;;;
1544780000000;3665;Post seleção de disciplinas;200;OK;Thread Group 1-117;true;;82417;200;200;116;1;0;CPCG-150518;;;
1544780000000;5137;Post seleção de disciplinas;200;OK;Thread Group 1-103;true;;82418;200;200;133;1;0;CPCG-150518;;;
1544780000000;44709;Tentativa de Login;200;OK;Thread Group 1-19;false;Não conseguiu logar no sistema;81506;200;200;39963;1;1;CPCG-150518;;;
1544780000000;3290;POST dados básicos da matrícula;200;OK;Thread Group 1-67;true;;82417;200;200;96;1;0;CPCG-150518;;;
1544780000000;45682;Tentativa de Login;200;OK;Thread Group 1-102;false;Não conseguiu logar no sistema;81506;200;200;40885;1;1;CPCG-150518;;;
1544780000000;5776;GET dados básicos da matrícula;200;OK;Thread Group 1-61;false;Não conseguiu acessar tela de matrícula;82417;200;200;152;1;1;CPCG-150518;;;
1544780000000;4701;Post revisão de seleção;200;OK;Thread Group 1-15;true;;82418;200;200;69;1;0;CPCG-150518;;;
1544780000000;4818;Post revisão de seleção;200;OK;Thread Group 1-187;true;;82418;200;200;78;1;0;CPCG-150518;;;
1544780000000;4822;Post revisão de seleção;200;OK;Thread Group 1-49;true;;82417;200;200;79;1;0;CPCG-150518;;;
1544780000000;4858;Post seleção de disciplinas;200;OK;Thread Group 1-157;true;;82418;200;200;77;1;0;CPCG-150518;;;
1544780000000;7639;POST dados básicos da matrícula;200;OK;Thread Group 1-59;true;;82419;200;200;90;1;0;CPCG-150518;;;
1544780000000;41170;Tentativa de Login;200;OK;Thread Group 1-33;false;Não conseguiu logar no sistema;81509;200;200;31591;1;1;CPCG-150518;;;
1544780000000;1850;Post seleção de disciplinas;200;OK;Thread Group 1-16;true;;82416;200;200;89;1;0;CPCG-150518;;;
1544780000000;1925;Post seleção de disciplinas;200;OK;Thread Group 1-132;true;;82415;200;200;105;1;0;CPCG-150518;;;
1544780000000;2710;POST dados básicos da matrícula;200;OK;Thread Group 1-126;true;;82417;200;200;137;1;0;CPCG-150518;;;
1544780000000;6590;Post revisão de seleção;200;OK;Thread Group 1-93;true;;82419;200;200;86;1;0;CPCG-150518;;;
1544780000000;3345;POST dados básicos da matrícula;200;OK;Thread Group 1-21;true;;82416;200;200;112;1;0;CPCG-150518;;;
1544780000000;3436;POST dados básicos da matrícula;200;OK;Thread Group 1-40;true;;82416;200;200;118;1;0;CPCG-150518;;;
1544780000000;3472;Post seleção de disciplinas;200;OK;Thread Group 1-137;true;;82416;200;200;130;1;0;CPCG-150518;;;
1544780000000;3461;POST dados básicos da matrícula;200;OK;Thread Group 1-18;true;;82416;200;200;139;1;0;CPCG-150518;;;
1544780000000;3445;Post seleção de disciplinas;200;OK;Thread Group 1-148;true;;82417;200;200;173;1;0;CPCG-150518;;;
1544780000000;3462;Post seleção de disciplinas;200;OK;Thread Group 1-27;true;;82417;200;200;133;1;0;CPCG-150518;;;
1544780000000;3373;POST dados básicos da matrícula;200;OK;Thread Group 1-87;true;;82416;200;200;201;1;0;CPCG-150518;;;
1544780000000;42239;Tentativa de Login;200;OK;Thread Group 1-128;false;Não conseguiu logar no sistema;81509;200;200;31581;1;1;CPCG-150518;;;
1544780000000;2891;Post revisão de seleção;200;OK;Thread Group 1-64;true;;82416;200;200;89;1;0;CPCG-150518;;;
1544780000000;6579;Post seleção de disciplinas;200;OK;Thread Group 1-170;true;;82418;200;200;2198;1;0;CPCG-150518;;;
1544780000000;9217;GET dados básicos da matrícula;200;OK;Thread Group 1-38;false;Não conseguiu acessar tela de matrícula;82420;200;200;157;1;1;CPCG-150518;;;
1544780000000;42584;Tentativa de Login;200;OK;Thread Group 1-72;false;Não conseguiu logar no sistema;81510;200;200;31844;1;1;CPCG-150518;;;
1544780000000;41044;Tentativa de Login;200;OK;Thread Group 1-58;false;Não conseguiu logar no sistema;81508;200;200;30206;1;1;CPCG-150518;;;
1544780000000;41390;Tentativa de Login;200;OK;Thread Group 1-165;false;Não conseguiu logar no sistema;81510;200;200;30214;1;1;CPCG-150518;;;
1544780000000;9756;GET dados básicos da matrícula;200;OK;Thread Group 1-101;false;Não conseguiu acessar tela de matrícula;82420;200;200;139;1;1;CPCG-150518;;;
1544780000000;41829;Tentativa de Login;200;OK;Thread Group 1-158;false;Não conseguiu logar no sistema;81509;200;200;30198;1;1;CPCG-150518;;;
1544780000000;10116;POST dados básicos da matrícula;200;OK;Thread Group 1-60;true;;82420;200;200;122;1;0;CPCG-150518;;;
1544780000000;41849;Tentativa de Login;200;OK;Thread Group 1-83;false;Não conseguiu logar no sistema;81508;200;200;30211;1;1;CPCG-150518;;;
1544780000000;4911;Post seleção de disciplinas;200;OK;Thread Group 1-197;true;;82418;200;200;1831;1;0;CPCG-150518;;;
1544780000000;48895;Tentativa de Login;200;OK;Thread Group 1-171;false;Não conseguiu logar no sistema;81508;200;200;39204;1;1;CPCG-150518;;;
1544780000000;41946;Tentativa de Login;200;OK;Thread Group 1-35;false;Não conseguiu logar no sistema;81509;200;200;30211;1;1;CPCG-150518;;;
1544780000000;7350;GET dados básicos da matrícula;200;OK;Thread Group 1-163;false;Não conseguiu acessar tela de matrícula;82418;200;200;2513;1;1;CPCG-150518;;;
1544780000000;3906;Post seleção de disciplinas;200;OK;Thread Group 1-146;true;;82418;200;200;79;1;0;CPCG-150518;;;
1544780000000;3961;Post seleção de disciplinas;200;OK;Thread Group 1-124;true;;82418;200;200;93;1;0;CPCG-150518;;;
1544780000000;3953;Post revisão de seleção;200;OK;Thread Group 1-129;true;;82418;200;200;93;1;0;CPCG-150518;;;
1544780000000;3501;Post revisão de seleção;200;OK;Thread Group 1-117;true;;82418;200;200;1355;1;0;CPCG-150518;;;
1544780000000;7950;Post seleção de disciplinas;200;OK;Thread Group 1-185;true;;82420;200;200;242;1;0;CPCG-150518;;;
1544780000000;4071;Post revisão de seleção;200;OK;Thread Group 1-99;true;;82418;200;200;103;1;0;CPCG-150518;;;
1544780000000;4053;Post seleção de disciplinas;200;OK;Thread Group 1-90;true;;82418;200;200;98;1;0;CPCG-150518;;;
1544780000000;3959;Post revisão de seleção;200;OK;Thread Group 1-103;true;;82418;200;200;1621;1;0;CPCG-150518;;;
1544780000000;3857;GET dados básicos da matrícula;200;OK;Thread Group 1-102;false;Não conseguiu acessar tela de matrícula;82417;200;200;1950;1;1;CPCG-150518;;;
1544780000000;628;Post revisão de seleção;200;OK;Thread Group 1-146;true;;82415;200;200;61;1;0;CPCG-150518;;;
1544780000000;627;Post revisão de seleção;200;OK;Thread Group 1-124;true;;82416;200;200;90;1;0;CPCG-150518;;;
1544780000000;522;Post revisão de seleção;200;OK;Thread Group 1-185;true;;82416;200;200;116;1;0;CPCG-150518;;;
1544780000000;528;Post revisão de seleção;200;OK;Thread Group 1-90;true;;82415;200;200;115;1;0;CPCG-150518;;;
1544780000000;1906;Post seleção de disciplinas;200;OK;Thread Group 1-40;true;;82416;200;200;60;1;0;CPCG-150518;;;
1544780000000;1930;Post seleção de disciplinas;200;OK;Thread Group 1-21;true;;82417;200;200;74;1;0;CPCG-150518;;;
1544780000000;3961;Post seleção de disciplinas;200;OK;Thread Group 1-67;true;;82417;200;200;111;1;0;CPCG-150518;;;
1544780000000;3925;POST dados básicos da matrícula;200;OK;Thread Group 1-61;true;;82418;200;200;1987;1;0;CPCG-150518;;;
1544780000000;4247;Post seleção de disciplinas;200;OK;Thread Group 1-52;true;;82418;200;200;1375;1;0;CPCG-150518;;;
1544780000000;4855;Post revisão de seleção;200;OK;Thread Group 1-186;true;;82417;200;200;102;1;0;CPCG-150518;;;
1544780000000;3049;Post revisão de seleção;200;OK;Thread Group 1-16;true;;82417;200;200;132;1;0;CPCG-150518;;;
1544780000000;2999;Post revisão de seleção;200;OK;Thread Group 1-132;true;;82417;200;200;128;1;0;CPCG-150518;;;
1544780000000;42921;Tentativa de Login;200;OK;Thread Group 1-180;false;Não conseguiu logar no sistema;81510;200;200;30189;1;1;CPCG-150518;;;
1544780000000;44341;Tentativa de Login;200;OK;Thread Group 1-160;false;Não conseguiu logar no sistema;81511;200;200;31597;1;1;CPCG-150518;;;
1544780000000;3043;Post seleção de disciplinas;200;OK;Thread Group 1-126;true;;82417;200;200;238;1;0;CPCG-150518;;;
1544780000000;11351;POST dados básicos da matrícula;200;OK;Thread Group 1-76;true;;82420;200;200;151;1;0;CPCG-150518;;;
1544780000000;43024;Tentativa de Login;200;OK;Thread Group 1-107;false;Não conseguiu logar no sistema;81510;200;200;30188;1;1;CPCG-150518;;;
1544780000000;44496;Tentativa de Login;200;OK;Thread Group 1-184;false;Não conseguiu logar no sistema;81512;200;200;31698;1;1;CPCG-150518;;;
1544780000000;44540;Tentativa de Login;200;OK;Thread Group 1-22;false;Não conseguiu logar no sistema;81511;200;200;31715;1;1;CPCG-150518;;;
1544780000000;3931;Post seleção de disciplinas;200;OK;Thread Group 1-59;true;;82418;200;200;2014;1;0;CPCG-150518;;;
1544780000000;44591;Tentativa de Login;200;OK;Thread Group 1-63;false;Não conseguiu logar no sistema;81511;200;200;31665;1;1;CPCG-150518;;;
1544780000000;6479;POST dados básicos da matrícula;200;OK;Thread Group 1-108;true;;82418;200;200;1876;1;0;CPCG-150518;;;
1544780000000;9101;POST dados básicos da matrícula;200;OK;Thread Group 1-194;true;;82420;200;200;2420;1;0;CPCG-150518;;;
1544780000000;6520;Post seleção de disciplinas;200;OK;Thread Group 1-200;true;;82419;200;200;1840;1;0;CPCG-150518;;;
1544780000000;43585;Tentativa de Login;200;OK;Thread Group 1-25;false;Não conseguiu logar no sistema;81509;200;200;30279;1;1;CPCG-150518;;;
1544780000000;43550;Tentativa de Login;200;OK;Thread Group 1-94;false;Não conseguiu logar no sistema;81510;200;200;30232;1;1;CPCG-150518;;;
1544780000000;208;Post seleção de disciplinas;200;OK;Thread Group 1-108;true;;82416;200;200;69;1;0;CPCG-150518;;;
1544780000000;272;GET dados básicos da matrícula;200;OK;Thread Group 1-25;false;Não conseguiu acessar tela de matrícula;82415;200;200;79;1;1;CPCG-150518;;;
1544780000000;2767;GET dados básicos da matrícula;200;OK;Thread Group 1-58;false;Não conseguiu acessar tela de matrícula;82416;200;200;122;1;1;CPCG-150518;;;
1544780000000;257;GET dados básicos da matrícula;200;OK;Thread Group 1-94;false;Não conseguiu acessar tela de matrícula;82416;200;200;57;1;1;CPCG-150518;;;
1544780000000;43975;Tentativa de Login;200;OK;Thread Group 1-198;false;Não conseguiu logar no sistema;81510;200;200;30224;1;1;CPCG-150518;;;
1544780000000;50989;Tentativa de Login;200;OK;Thread Group 1-48;false;Não conseguiu logar no sistema;81509;200;200;39481;1;1;CPCG-150518;;;
1544780000000;51621;Tentativa de Login;200;OK;Thread Group 1-68;false;Não conseguiu logar no sistema;81509;200;200;39844;1;1;CPCG-150518;;;
1544780000000;9323;GET dados básicos da matrícula;200;OK;Thread Group 1-53;false;Não conseguiu acessar tela de matrícula;82420;200;200;2541;1;1;CPCG-150518;;;
1544780000000;51741;Tentativa de Login;200;OK;Thread Group 1-7;false;Não conseguiu logar no sistema;81509;200;200;40091;1;1;CPCG-150518;;;
1544780000000;2693;GET dados básicos da matrícula;200;OK;Thread Group 1-165;false;Não conseguiu acessar tela de matrícula;82417;200;200;82;1;1;CPCG-150518;;;
1544780000000;6844;Post seleção de disciplinas;200;OK;Thread Group 1-122;true;;82419;200;200;160;1;0;CPCG-150518;;;
