timeStamp;elapsed;label;responseCode;responseMessage;threadName;success;failureMessage;grpThreads;allThreads;URL;Latency;SampleCount;ErrorCount;IdleTime;Connect
1,54478E+12;4000;Post seleção de disciplinas;200;OK;Thread Group 1-186;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;81;1;0;0;0
1,54478E+12;3990;Post seleção de disciplinas;200;OK;Thread Group 1-129;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;62;1;0;0;0
1,54478E+12;719;POST dados básicos da matrícula;200;OK;Thread Group 1-146;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;79;1;0;0;0
1,54478E+12;4022;Post revisão de seleção;200;OK;Thread Group 1-89;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;81;1;0;0;0
1,54478E+12;5033;POST dados básicos da matrícula;200;OK;Thread Group 1-52;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;79;1;0;0;0
1,54478E+12;3665;Post seleção de disciplinas;200;OK;Thread Group 1-117;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;116;1;0;0;0
1,54478E+12;5137;Post seleção de disciplinas;200;OK;Thread Group 1-103;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;133;1;0;0;0
1,54478E+12;44709;Tentativa de Login;200;OK;Thread Group 1-19;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;39963;1;1;0;0
1,54478E+12;3290;POST dados básicos da matrícula;200;OK;Thread Group 1-67;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;96;1;0;0;0
1,54478E+12;45682;Tentativa de Login;200;OK;Thread Group 1-102;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;40885;1;1;0;0
1,54478E+12;5776;GET dados básicos da matrícula;200;OK;Thread Group 1-61;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;152;1;1;0;0
1,54478E+12;4701;Post revisão de seleção;200;OK;Thread Group 1-15;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;69;1;0;0;0
1,54478E+12;4818;Post revisão de seleção;200;OK;Thread Group 1-187;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;78;1;0;0;0
1,54478E+12;4822;Post revisão de seleção;200;OK;Thread Group 1-49;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;79;1;0;0;0
1,54478E+12;4858;Post seleção de disciplinas;200;OK;Thread Group 1-157;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;77;1;0;0;0
1,54478E+12;7639;POST dados básicos da matrícula;200;OK;Thread Group 1-59;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;90;1;0;0;0
1,54478E+12;41170;Tentativa de Login;200;OK;Thread Group 1-33;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31591;1;1;0;1273
1,54478E+12;1850;Post seleção de disciplinas;200;OK;Thread Group 1-16;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;89;1;0;0;0
1,54478E+12;1925;Post seleção de disciplinas;200;OK;Thread Group 1-132;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;105;1;0;0;0
1,54478E+12;2710;POST dados básicos da matrícula;200;OK;Thread Group 1-126;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;137;1;0;0;0
1,54478E+12;6590;Post revisão de seleção;200;OK;Thread Group 1-93;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;86;1;0;0;0
1,54478E+12;3345;POST dados básicos da matrícula;200;OK;Thread Group 1-21;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;112;1;0;0;0
1,54478E+12;3436;POST dados básicos da matrícula;200;OK;Thread Group 1-40;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;118;1;0;0;0
1,54478E+12;3472;Post seleção de disciplinas;200;OK;Thread Group 1-137;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;130;1;0;0;0
1,54478E+12;3461;POST dados básicos da matrícula;200;OK;Thread Group 1-18;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;139;1;0;0;0
1,54478E+12;3445;Post seleção de disciplinas;200;OK;Thread Group 1-148;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;173;1;0;0;0
1,54478E+12;3462;Post seleção de disciplinas;200;OK;Thread Group 1-27;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;133;1;0;0;0
1,54478E+12;3373;POST dados básicos da matrícula;200;OK;Thread Group 1-87;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;201;1;0;0;0
1,54478E+12;42239;Tentativa de Login;200;OK;Thread Group 1-128;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31581;1;1;0;1336
1,54478E+12;2891;Post revisão de seleção;200;OK;Thread Group 1-64;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;89;1;0;0;0
1,54478E+12;6579;Post seleção de disciplinas;200;OK;Thread Group 1-170;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;2198;1;0;0;2038
1,54478E+12;9217;GET dados básicos da matrícula;200;OK;Thread Group 1-38;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;157;1;1;0;0
1,54478E+12;42584;Tentativa de Login;200;OK;Thread Group 1-72;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31844;1;1;0;1445
1,54478E+12;41044;Tentativa de Login;200;OK;Thread Group 1-58;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30206;1;1;0;0
1,54478E+12;41390;Tentativa de Login;200;OK;Thread Group 1-165;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30214;1;1;0;0
1,54478E+12;9756;GET dados básicos da matrícula;200;OK;Thread Group 1-101;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;139;1;1;0;0
1,54478E+12;41829;Tentativa de Login;200;OK;Thread Group 1-158;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30198;1;1;0;0
1,54478E+12;10116;POST dados básicos da matrícula;200;OK;Thread Group 1-60;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;122;1;0;0;0
1,54478E+12;41849;Tentativa de Login;200;OK;Thread Group 1-83;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30211;1;1;0;0
1,54478E+12;4911;Post seleção de disciplinas;200;OK;Thread Group 1-197;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;1831;1;0;0;1747
1,54478E+12;48895;Tentativa de Login;200;OK;Thread Group 1-171;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;39204;1;1;0;0
1,54478E+12;41946;Tentativa de Login;200;OK;Thread Group 1-35;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30211;1;1;0;0
1,54478E+12;7350;GET dados básicos da matrícula;200;OK;Thread Group 1-163;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2513;1;1;0;2319
1,54478E+12;3906;Post seleção de disciplinas;200;OK;Thread Group 1-146;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;79;1;0;0;0
1,54478E+12;3961;Post seleção de disciplinas;200;OK;Thread Group 1-124;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;93;1;0;0;0
1,54478E+12;3953;Post revisão de seleção;200;OK;Thread Group 1-129;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;93;1;0;0;0
1,54478E+12;3501;Post revisão de seleção;200;OK;Thread Group 1-117;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;1355;1;0;0;1224
1,54478E+12;7950;Post seleção de disciplinas;200;OK;Thread Group 1-185;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;242;1;0;0;0
1,54478E+12;4071;Post revisão de seleção;200;OK;Thread Group 1-99;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;103;1;0;0;0
1,54478E+12;4053;Post seleção de disciplinas;200;OK;Thread Group 1-90;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;98;1;0;0;0
1,54478E+12;3959;Post revisão de seleção;200;OK;Thread Group 1-103;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;1621;1;0;0;1346
1,54478E+12;3857;GET dados básicos da matrícula;200;OK;Thread Group 1-102;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;1950;1;1;0;1880
1,54478E+12;628;Post revisão de seleção;200;OK;Thread Group 1-146;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;61;1;0;0;0
1,54478E+12;627;Post revisão de seleção;200;OK;Thread Group 1-124;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;90;1;0;0;0
1,54478E+12;522;Post revisão de seleção;200;OK;Thread Group 1-185;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;116;1;0;0;0
1,54478E+12;528;Post revisão de seleção;200;OK;Thread Group 1-90;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;115;1;0;0;0
1,54478E+12;1906;Post seleção de disciplinas;200;OK;Thread Group 1-40;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;60;1;0;0;0
1,54478E+12;1930;Post seleção de disciplinas;200;OK;Thread Group 1-21;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;74;1;0;0;0
1,54478E+12;3961;Post seleção de disciplinas;200;OK;Thread Group 1-67;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;111;1;0;0;0
1,54478E+12;3925;POST dados básicos da matrícula;200;OK;Thread Group 1-61;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;1987;1;0;0;1925
1,54478E+12;4247;Post seleção de disciplinas;200;OK;Thread Group 1-52;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;1375;1;0;0;1251
1,54478E+12;4855;Post revisão de seleção;200;OK;Thread Group 1-186;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;102;1;0;0;0
1,54478E+12;3049;Post revisão de seleção;200;OK;Thread Group 1-16;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;132;1;0;0;0
1,54478E+12;2999;Post revisão de seleção;200;OK;Thread Group 1-132;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;128;1;0;0;0
1,54478E+12;42921;Tentativa de Login;200;OK;Thread Group 1-180;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30189;1;1;0;0
1,54478E+12;44341;Tentativa de Login;200;OK;Thread Group 1-160;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31597;1;1;0;1289
1,54478E+12;3043;Post seleção de disciplinas;200;OK;Thread Group 1-126;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;238;1;0;0;0
1,54478E+12;11351;POST dados básicos da matrícula;200;OK;Thread Group 1-76;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;151;1;0;0;0
1,54478E+12;43024;Tentativa de Login;200;OK;Thread Group 1-107;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30188;1;1;0;0
1,54478E+12;44496;Tentativa de Login;200;OK;Thread Group 1-184;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31698;1;1;0;1469
1,54478E+12;44540;Tentativa de Login;200;OK;Thread Group 1-22;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31715;1;1;0;1476
1,54478E+12;3931;Post seleção de disciplinas;200;OK;Thread Group 1-59;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;2014;1;0;0;1741
1,54478E+12;44591;Tentativa de Login;200;OK;Thread Group 1-63;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;31665;1;1;0;1456
1,54478E+12;6479;POST dados básicos da matrícula;200;OK;Thread Group 1-108;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;1876;1;0;0;1772
1,54478E+12;9101;POST dados básicos da matrícula;200;OK;Thread Group 1-194;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2420;1;0;0;2196
1,54478E+12;6520;Post seleção de disciplinas;200;OK;Thread Group 1-200;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;1840;1;0;0;1760
1,54478E+12;43585;Tentativa de Login;200;OK;Thread Group 1-25;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30279;1;1;0;0
1,54478E+12;43550;Tentativa de Login;200;OK;Thread Group 1-94;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30232;1;1;0;0
1,54478E+12;208;Post seleção de disciplinas;200;OK;Thread Group 1-108;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;69;1;0;0;0
1,54478E+12;272;GET dados básicos da matrícula;200;OK;Thread Group 1-25;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;79;1;1;0;0
1,54478E+12;2767;GET dados básicos da matrícula;200;OK;Thread Group 1-58;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;122;1;1;0;0
1,54478E+12;257;GET dados básicos da matrícula;200;OK;Thread Group 1-94;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;57;1;1;0;0
1,54478E+12;43975;Tentativa de Login;200;OK;Thread Group 1-198;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;30224;1;1;0;0
1,54478E+12;50989;Tentativa de Login;200;OK;Thread Group 1-48;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;39481;1;1;0;0
1,54478E+12;51621;Tentativa de Login;200;OK;Thread Group 1-68;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;39844;1;1;0;0
1,54478E+12;9323;GET dados básicos da matrícula;200;OK;Thread Group 1-53;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2541;1;1;0;2389
1,54478E+12;51741;Tentativa de Login;200;OK;Thread Group 1-7;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;40091;1;1;0;0
1,54478E+12;2693;GET dados básicos da matrícula;200;OK;Thread Group 1-165;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;82;1;1;0;0
1,54478E+12;6844;Post seleção de disciplinas;200;OK;Thread Group 1-122;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;160;1;0;0;0
1,54478E+12;4347;GET dados básicos da matrícula;200;OK;Thread Group 1-33;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;1724;1;1;0;1617
1,54478E+12;2705;POST dados básicos da matrícula;200;OK;Thread Group 1-101;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;61;1;0;0;0
1,54478E+12;1780;POST dados básicos da matrícula;200;OK;Thread Group 1-102;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;85;1;0;0;0
1,54478E+12;244;Post seleção de disciplinas;200;OK;Thread Group 1-101;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;63;1;0;0;0
1,54478E+12;281;POST dados básicos da matrícula;200;OK;Thread Group 1-33;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;63;1;0;0;0
1,54478E+12;1883;Post revisão de seleção;200;OK;Thread Group 1-21;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;69;1;0;0;0
1,54478E+12;189;Post seleção de disciplinas;200;OK;Thread Group 1-102;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;65;1;0;0;0
1,54478E+12;1964;Post revisão de seleção;200;OK;Thread Group 1-40;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;71;1;0;0;0
1,54478E+12;2000;Post revisão de seleção;200;OK;Thread Group 1-67;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;59;1;0;0;0
1,54478E+12;52357;Tentativa de Login;200;OK;Thread Group 1-118;true;;200;200;https://homologacao.ufms.br/siscad/academico;6529;1;0;0;0
1,54478E+12;177;Post revisão de seleção;200;OK;Thread Group 1-102;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;63;1;0;0;0
1,54478E+12;4180;Post revisão de seleção;200;OK;Thread Group 1-170;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;74;1;0;0;0
1,54478E+12;6298;Post revisão de seleção;200;OK;Thread Group 1-157;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;100;1;0;0;0
1,54478E+12;2091;GET dados básicos da matrícula;200;OK;Thread Group 1-22;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;63;1;1;0;0
1,54478E+12;2259;GET dados básicos da matrícula;200;OK;Thread Group 1-184;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;75;1;1;0;0
1,54478E+12;2089;Post revisão de seleção;200;OK;Thread Group 1-200;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;83;1;0;0;0
1,54478E+12;12045;GET dados básicos da matrícula;200;OK;Thread Group 1-72;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;92;1;1;0;0
1,54478E+12;11382;Post seleção de disciplinas;200;OK;Thread Group 1-60;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;60;1;0;0;0
1,54478E+12;9501;Post revisão de seleção;200;OK;Thread Group 1-108;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;61;1;0;0;0
1,54478E+12;15976;POST dados básicos da matrícula;200;OK;Thread Group 1-65;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;161;1;0;0;0
1,54478E+12;61420;Tentativa de Login;200;OK;Thread Group 1-11;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;60753;1;1;0;472
1,54478E+12;62380;Tentativa de Login;200;OK;Thread Group 1-134;true;;200;200;https://homologacao.ufms.br/siscad/academico;1525;1;0;0;0
1,54478E+12;16008;POST dados básicos da matrícula;200;OK;Thread Group 1-55;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;169;1;0;0;0
1,54478E+12;9474;POST dados básicos da matrícula;200;OK;Thread Group 1-25;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;62;1;0;0;0
1,54478E+12;9486;POST dados básicos da matrícula;200;OK;Thread Group 1-94;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;56;1;0;0;0
1,54478E+12;9489;POST dados básicos da matrícula;200;OK;Thread Group 1-58;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;66;1;0;0;0
1,54478E+12;379;Post seleção de disciplinas;200;OK;Thread Group 1-65;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;102;1;0;0;0
1,54478E+12;364;GET dados básicos da matrícula;200;OK;Thread Group 1-11;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;66;1;1;0;0
1,54478E+12;383;Post revisão de seleção;200;OK;Thread Group 1-60;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;82;1;0;0;0
1,54478E+12;312;Post seleção de disciplinas;200;OK;Thread Group 1-25;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;87;1;0;0;0
1,54478E+12;302;Post seleção de disciplinas;200;OK;Thread Group 1-58;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;69;1;0;0;0
1,54478E+12;305;Post seleção de disciplinas;200;OK;Thread Group 1-94;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;73;1;0;0;0
1,54478E+12;345;Post seleção de disciplinas;200;OK;Thread Group 1-55;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;88;1;0;0;0
1,54478E+12;11792;GET dados básicos da matrícula;200;OK;Thread Group 1-158;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;67;1;1;0;0
1,54478E+12;414;GET dados básicos da matrícula;200;OK;Thread Group 1-134;true;;200;200;https://homologacao.ufms.br/siscad/matricula/2;146;1;0;0;0
1,54478E+12;11875;GET dados básicos da matrícula;200;OK;Thread Group 1-83;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;63;1;1;0;0
1,54478E+12;61453;Tentativa de Login;200;OK;Thread Group 1-113;false;Não conseguiu logar no sistema;200;200;https://homologacao.ufms.br/siscad/login;60388;1;1;0;0
1,54478E+12;305;POST dados básicos da matrícula;200;OK;Thread Group 1-11;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;83;1;0;0;0
1,54478E+12;301;Post revisão de seleção;200;OK;Thread Group 1-55;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;92;1;0;0;0
1,54478E+12;310;Post revisão de seleção;200;OK;Thread Group 1-58;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;94;1;0;0;0
1,54478E+12;324;Post revisão de seleção;200;OK;Thread Group 1-65;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;96;1;0;0;0
1,54478E+12;318;Post revisão de seleção;200;OK;Thread Group 1-94;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;102;1;0;0;0
1,54478E+12;334;Post revisão de seleção;200;OK;Thread Group 1-25;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;121;1;0;0;0
1,54478E+12;344;POST dados básicos da matrícula;200;OK;Thread Group 1-158;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;91;1;0;0;0
1,54478E+12;12065;GET dados básicos da matrícula;200;OK;Thread Group 1-171;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2095;1;1;0;2034
1,54478E+12;10032;GET dados básicos da matrícula;200;OK;Thread Group 1-198;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;8771;1;1;0;8699
1,54478E+12;12086;Post revisão de seleção;200;OK;Thread Group 1-197;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;2039;1;0;0;1971
1,54478E+12;282;POST dados básicos da matrícula;200;OK;Thread Group 1-83;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;83;1;0;0;0
1,54478E+12;12073;GET dados básicos da matrícula;200;OK;Thread Group 1-35;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;2088;1;1;0;2027
1,54478E+12;276;GET dados básicos da matrícula;200;OK;Thread Group 1-113;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;99;1;1;0;0
1,54478E+12;10094;GET dados básicos da matrícula;200;OK;Thread Group 1-48;false;Não conseguiu acessar tela de matrícula;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;65;1;1;0;0
1,54478E+12;227;Post seleção de disciplinas;200;OK;Thread Group 1-11;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;75;1;0;0;0
1,54478E+12;220;Post seleção de disciplinas;200;OK;Thread Group 1-158;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;64;1;0;0;0
1,54478E+12;249;POST dados básicos da matrícula;200;OK;Thread Group 1-198;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;67;1;0;0;0
1,54478E+12;257;Post seleção de disciplinas;200;OK;Thread Group 1-83;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;77;1;0;0;0
1,54478E+12;274;POST dados básicos da matrícula;200;OK;Thread Group 1-35;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;84;1;0;0;0
1,54478E+12;298;POST dados básicos da matrícula;200;OK;Thread Group 1-171;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;89;1;0;0;0
1,54478E+12;231;POST dados básicos da matrícula;200;OK;Thread Group 1-48;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;78;1;0;0;0
1,54478E+12;284;POST dados básicos da matrícula;200;OK;Thread Group 1-113;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F2;92;1;0;0;0
1,54478E+12;272;Post revisão de seleção;200;OK;Thread Group 1-11;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;116;1;0;0;0
1,54478E+12;277;Post revisão de seleção;200;OK;Thread Group 1-158;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F4;91;1;0;0;0
1,54478E+12;247;Post seleção de disciplinas;200;OK;Thread Group 1-171;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;84;1;0;0;0
1,54478E+12;249;Post seleção de disciplinas;200;OK;Thread Group 1-35;true;;200;200;https://homologacao.ufms.br/siscad/?redirect=%2Fmatricula%2F3;79;1;0;0;0
