timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,54478E+12;2158;Get Página Inicial-5;200;OK;Thread Group 1-1;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2158;0;1776
1,54478E+12;1594;Get Página Inicial-6;200;OK;Thread Group 1-1;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1532;0;1278
1,54478E+12;130;Get Página Inicial-7;200;OK;Thread Group 1-1;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;130;0;0
1,54478E+12;3;Get Página Inicial-8;200;OK;Thread Group 1-1;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;3;Get Página Inicial-9;200;OK;Thread Group 1-1;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;3;0;0
1,54478E+12;3;Get Página Inicial-10;200;OK;Thread Group 1-1;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;3;0;0
1,54478E+12;1873;Get Página Inicial-11;200;OK;Thread Group 1-1;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;1873;0;1740
1,54478E+12;2360;Get Página Inicial-12;200;OK;Thread Group 1-1;text;true;;32915;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2355;0;2004
1,54478E+12;1502;Get Página Inicial-13;200;OK;Thread Group 1-1;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;1428;0;1186
1,54478E+12;23686;Get Página Inicial;200;OK;Thread Group 1-112;text;true;;144906;6622;200;200;https://homologacao.ufms.br/siscad/;6375;0;6223
1,54478E+12;6376;Get Página Inicial-0;200;OK;Thread Group 1-112;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;6375;0;6223
1,54478E+12;413;Get Página Inicial-1;200;OK;Thread Group 1-112;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;413;0;300
